locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKJIMIN_10435	gene	369	leuA_2			
NHKJIMIN_10435	CDS	369	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
NHKJIMIN_10436	gene	252	leuA_3			
NHKJIMIN_10436	CDS	252	leuA_3	2.3.3.13	COG0119	2-isopropylmalate synthase
NHKJIMIN_10437	gene	615	leuA1			
NHKJIMIN_10437	CDS	615	leuA1	2.3.3.13		2-isopropylmalate synthase 1
NHKJIMIN_10438	gene	174	leuA_4			
NHKJIMIN_10438	CDS	174	leuA_4	2.3.3.13	COG0119	2-isopropylmalate synthase
NHKJIMIN_10439	gene	132				
NHKJIMIN_10439	CDS	132				hypothetical protein
NHKJIMIN_10440	gene	243				
NHKJIMIN_10440	CDS	243				hypothetical protein
NHKJIMIN_10441	gene	106				
NHKJIMIN_10441	rRNA	106				5S ribosomal RNA
NHKJIMIN_10442	gene	2874				
NHKJIMIN_10442	rRNA	2874				23S ribosomal RNA
NHKJIMIN_10443	gene	77				
NHKJIMIN_10443	tRNA	77				tRNA-Ala(tgc)
NHKJIMIN_10444	gene	77				
NHKJIMIN_10444	tRNA	77				tRNA-Ile(gat)
NHKJIMIN_10445	gene	1522				
NHKJIMIN_10445	rRNA	1522				16S ribosomal RNA
NHKJIMIN_10446	gene	462				
NHKJIMIN_10446	CDS	462				hypothetical protein
NHKJIMIN_10447	gene	144				
NHKJIMIN_10447	CDS	144				hypothetical protein
NHKJIMIN_10448	gene	135				
NHKJIMIN_10448	CDS	135				hypothetical protein
NHKJIMIN_10449	gene	441				
NHKJIMIN_10449	CDS	441				hypothetical protein
NHKJIMIN_10450	gene	342	sppA_1			
NHKJIMIN_10450	CDS	342	sppA_1	3.4.21.-	COG0616	Protease 4
NHKJIMIN_10451	gene	312	sppA_2			
NHKJIMIN_10451	CDS	312	sppA_2	3.4.21.-	COG0616	Protease 4
NHKJIMIN_10452	gene	111				
NHKJIMIN_10452	CDS	111				hypothetical protein
NHKJIMIN_10453	gene	441	lpxK_1			
NHKJIMIN_10453	CDS	441	lpxK_1	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
NHKJIMIN_10454	gene	501	lpxK_2			
NHKJIMIN_10454	CDS	501	lpxK_2	2.7.1.130		Tetraacyldisaccharide 4'-kinase
NHKJIMIN_10455	gene	372	punA_1			
NHKJIMIN_10455	CDS	372	punA_1	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
NHKJIMIN_10456	gene	315	punA_2			
NHKJIMIN_10456	CDS	315	punA_2	2.4.2.1		Purine nucleoside phosphorylase
NHKJIMIN_10457	gene	378	thiL_1			
NHKJIMIN_10457	CDS	378	thiL_1	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NHKJIMIN_10458	gene	246	thiL_2			
NHKJIMIN_10458	CDS	246	thiL_2	2.7.4.16		Thiamine-monophosphate kinase
NHKJIMIN_10459	gene	492	thiL_3			
NHKJIMIN_10459	CDS	492	thiL_3	2.7.4.16		Thiamine-monophosphate kinase
NHKJIMIN_10460	gene	74				
NHKJIMIN_10460	tRNA	74				tRNA-Phe(gaa)
NHKJIMIN_10461	gene	198				
NHKJIMIN_10461	CDS	198				hypothetical protein
NHKJIMIN_10462	gene	261				
NHKJIMIN_10462	CDS	261				hypothetical protein
NHKJIMIN_10463	gene	675	xerC_16			
NHKJIMIN_10463	CDS	675	xerC_16			Tyrosine recombinase XerC
NHKJIMIN_10464	gene	90				
NHKJIMIN_10464	CDS	90				hypothetical protein
NHKJIMIN_10465	gene	375				
NHKJIMIN_10465	CDS	375				hypothetical protein
NHKJIMIN_10466	gene	276				
NHKJIMIN_10466	CDS	276				hypothetical protein
NHKJIMIN_10467	gene	306				
NHKJIMIN_10467	CDS	306				hypothetical protein
NHKJIMIN_10468	gene	318				
NHKJIMIN_10468	CDS	318				hypothetical protein
NHKJIMIN_10469	gene	384				
NHKJIMIN_10469	CDS	384				hypothetical protein
NHKJIMIN_10470	gene	312				
NHKJIMIN_10470	CDS	312				hypothetical protein
NHKJIMIN_10471	gene	114				
NHKJIMIN_10471	CDS	114				hypothetical protein
NHKJIMIN_10472	gene	696	lytR_2			
NHKJIMIN_10472	CDS	696	lytR_2		COG3279	Transcriptional regulatory protein LytR
NHKJIMIN_10473	gene	444				
NHKJIMIN_10473	CDS	444				hypothetical protein
NHKJIMIN_10474	gene	168				
NHKJIMIN_10474	CDS	168				hypothetical protein
NHKJIMIN_10475	gene	279				
NHKJIMIN_10475	CDS	279				hypothetical protein
NHKJIMIN_10476	gene	399				
NHKJIMIN_10476	CDS	399				hypothetical protein
NHKJIMIN_10477	gene	441	mdtA_4			
NHKJIMIN_10477	CDS	441	mdtA_4			Multidrug resistance protein MdtA
NHKJIMIN_10478	gene	546	bepF_3			
NHKJIMIN_10478	CDS	546	bepF_3			Efflux pump periplasmic linker BepF
NHKJIMIN_10479	gene	2625	bepE_11			
NHKJIMIN_10479	CDS	2625	bepE_11			Efflux pump membrane transporter BepE
NHKJIMIN_10480	gene	495	acrD_3			
NHKJIMIN_10480	CDS	495	acrD_3		COG0841	putative aminoglycoside efflux pump
NHKJIMIN_10481	gene	450	oprM_2			
NHKJIMIN_10481	CDS	450	oprM_2			Outer membrane protein OprM
NHKJIMIN_10482	gene	204				
NHKJIMIN_10482	CDS	204				hypothetical protein
NHKJIMIN_10483	gene	279				
NHKJIMIN_10483	CDS	279				hypothetical protein
NHKJIMIN_10484	gene	429	cusC			
NHKJIMIN_10484	CDS	429	cusC		COG1538	Cation efflux system protein CusC
NHKJIMIN_10485	gene	324				
NHKJIMIN_10485	CDS	324				hypothetical protein
NHKJIMIN_10486	gene	714				
NHKJIMIN_10486	CDS	714				hypothetical protein
NHKJIMIN_10487	gene	228				
NHKJIMIN_10487	CDS	228				hypothetical protein
NHKJIMIN_10488	gene	195				
NHKJIMIN_10488	CDS	195				hypothetical protein
NHKJIMIN_10489	gene	195				
NHKJIMIN_10489	CDS	195				hypothetical protein
NHKJIMIN_10490	gene	252				
NHKJIMIN_10490	CDS	252				hypothetical protein
NHKJIMIN_10491	gene	111				
NHKJIMIN_10491	CDS	111				hypothetical protein
NHKJIMIN_10492	gene	159				
NHKJIMIN_10492	CDS	159				hypothetical protein
NHKJIMIN_10493	gene	102				
NHKJIMIN_10493	CDS	102				hypothetical protein
NHKJIMIN_10494	gene	237				
NHKJIMIN_10494	CDS	237				hypothetical protein
NHKJIMIN_10495	gene	150				
NHKJIMIN_10495	CDS	150				hypothetical protein
NHKJIMIN_10496	gene	384	rcsC_25			
NHKJIMIN_10496	CDS	384	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
NHKJIMIN_10497	gene	237				
NHKJIMIN_10497	CDS	237				hypothetical protein
NHKJIMIN_10498	gene	345				
NHKJIMIN_10498	CDS	345				hypothetical protein
NHKJIMIN_10499	gene	411				
NHKJIMIN_10499	CDS	411				hypothetical protein
NHKJIMIN_10500	gene	699	norR_5			
NHKJIMIN_10500	CDS	699	norR_5			Anaerobic nitric oxide reductase transcription regulator NorR
NHKJIMIN_10501	gene	213				
NHKJIMIN_10501	CDS	213				hypothetical protein
NHKJIMIN_10502	gene	204				
NHKJIMIN_10502	CDS	204				hypothetical protein
NHKJIMIN_10503	gene	354				
NHKJIMIN_10503	CDS	354				hypothetical protein
NHKJIMIN_10504	gene	591				
NHKJIMIN_10504	CDS	591				hypothetical protein
NHKJIMIN_10505	gene	231				
NHKJIMIN_10505	CDS	231				hypothetical protein
NHKJIMIN_10506	gene	171				
NHKJIMIN_10506	CDS	171				hypothetical protein
NHKJIMIN_10507	gene	207				
NHKJIMIN_10507	CDS	207				hypothetical protein
NHKJIMIN_10508	gene	192				
NHKJIMIN_10508	CDS	192				hypothetical protein
NHKJIMIN_10509	gene	225				
NHKJIMIN_10509	CDS	225				hypothetical protein
NHKJIMIN_10510	gene	162				
NHKJIMIN_10510	CDS	162				hypothetical protein
NHKJIMIN_10511	gene	138				
NHKJIMIN_10511	CDS	138				hypothetical protein
NHKJIMIN_10512	gene	240				
NHKJIMIN_10512	CDS	240				hypothetical protein
NHKJIMIN_10513	gene	174				
NHKJIMIN_10513	CDS	174				hypothetical protein
NHKJIMIN_10514	gene	255	drmMII_1			
NHKJIMIN_10514	CDS	255	drmMII_1	2.1.1.37		Type II methyltransferase M.Bpa9945I
NHKJIMIN_10515	gene	318	drmMII_2			
NHKJIMIN_10515	CDS	318	drmMII_2	2.1.1.37		Type II methyltransferase M.Bpa9945I
NHKJIMIN_10516	gene	255				
NHKJIMIN_10516	CDS	255				hypothetical protein
NHKJIMIN_10517	gene	495				
NHKJIMIN_10517	CDS	495				hypothetical protein
NHKJIMIN_10518	gene	189				
NHKJIMIN_10518	CDS	189				hypothetical protein
NHKJIMIN_10519	gene	408				
NHKJIMIN_10519	CDS	408				hypothetical protein
NHKJIMIN_10520	gene	207				
NHKJIMIN_10520	CDS	207				hypothetical protein
NHKJIMIN_10521	gene	108				
NHKJIMIN_10521	CDS	108				hypothetical protein
NHKJIMIN_10522	gene	381				
NHKJIMIN_10522	CDS	381				hypothetical protein
NHKJIMIN_10523	gene	258				
NHKJIMIN_10523	CDS	258				hypothetical protein
NHKJIMIN_10524	gene	231				
NHKJIMIN_10524	CDS	231				hypothetical protein
NHKJIMIN_10525	gene	273				
NHKJIMIN_10525	CDS	273				hypothetical protein
NHKJIMIN_10526	gene	177				
NHKJIMIN_10526	CDS	177				hypothetical protein
NHKJIMIN_10527	gene	483				
NHKJIMIN_10527	CDS	483		2.3.1.-		Putative acetyltransferase
NHKJIMIN_10528	gene	258				
NHKJIMIN_10528	CDS	258				hypothetical protein
NHKJIMIN_10529	gene	582				
NHKJIMIN_10529	CDS	582				hypothetical protein
NHKJIMIN_10530	gene	126				
NHKJIMIN_10530	CDS	126				hypothetical protein
NHKJIMIN_10531	gene	234				
NHKJIMIN_10531	CDS	234				hypothetical protein
NHKJIMIN_10532	gene	294				
NHKJIMIN_10532	CDS	294				hypothetical protein
NHKJIMIN_10533	gene	216				
NHKJIMIN_10533	CDS	216				hypothetical protein
NHKJIMIN_10534	gene	1119	xerC_17			
NHKJIMIN_10534	CDS	1119	xerC_17			Tyrosine recombinase XerC
NHKJIMIN_10535	gene	74				
NHKJIMIN_10535	tRNA	74				tRNA-Lys(ttt)
NHKJIMIN_10536	gene	480	ettA_3			
NHKJIMIN_10536	CDS	480	ettA_3	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
NHKJIMIN_10537	gene	444	ettA_4			
NHKJIMIN_10537	CDS	444	ettA_4	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
NHKJIMIN_10538	gene	138	ettA_5			
NHKJIMIN_10538	CDS	138	ettA_5	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
NHKJIMIN_10539	gene	270	ettA_6			
NHKJIMIN_10539	CDS	270	ettA_6	3.6.1.-		Energy-dependent translational throttle protein EttA
NHKJIMIN_10540	gene	210	ettA_7			
NHKJIMIN_10540	CDS	210	ettA_7	3.6.1.-		Energy-dependent translational throttle protein EttA
NHKJIMIN_10541	gene	294				
NHKJIMIN_10541	CDS	294				hypothetical protein
NHKJIMIN_10542	gene	144				
NHKJIMIN_10542	CDS	144				hypothetical protein
NHKJIMIN_10543	gene	354				
NHKJIMIN_10543	CDS	354				hypothetical protein
NHKJIMIN_10544	gene	210				
NHKJIMIN_10544	CDS	210				hypothetical protein
NHKJIMIN_10545	gene	645				
NHKJIMIN_10545	CDS	645				hypothetical protein
NHKJIMIN_10546	gene	237				
NHKJIMIN_10546	CDS	237				hypothetical protein
NHKJIMIN_10547	gene	612				
NHKJIMIN_10547	CDS	612				hypothetical protein
NHKJIMIN_10548	gene	576				
NHKJIMIN_10548	CDS	576				hypothetical protein
NHKJIMIN_10549	gene	516				
NHKJIMIN_10549	CDS	516				hypothetical protein
NHKJIMIN_10550	gene	342				
NHKJIMIN_10550	CDS	342				hypothetical protein
NHKJIMIN_10551	gene	552				
NHKJIMIN_10551	CDS	552				hypothetical protein
NHKJIMIN_10552	gene	873				
NHKJIMIN_10552	CDS	873				hypothetical protein
NHKJIMIN_10553	gene	123				
NHKJIMIN_10553	CDS	123				hypothetical protein
NHKJIMIN_10554	gene	687	rcsC_26			
NHKJIMIN_10554	CDS	687	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
NHKJIMIN_10555	gene	504	barA_3			
NHKJIMIN_10555	CDS	504	barA_3	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
NHKJIMIN_10556	gene	225				
NHKJIMIN_10556	CDS	225				hypothetical protein
NHKJIMIN_10557	gene	900				
NHKJIMIN_10557	CDS	900				hypothetical protein
NHKJIMIN_10558	gene	543				
NHKJIMIN_10558	CDS	543				hypothetical protein
NHKJIMIN_10559	gene	201				
NHKJIMIN_10559	CDS	201				hypothetical protein
NHKJIMIN_10560	gene	375				
NHKJIMIN_10560	CDS	375				hypothetical protein
NHKJIMIN_10561	gene	639				
NHKJIMIN_10561	CDS	639				hypothetical protein
NHKJIMIN_10562	gene	246	glyD			
NHKJIMIN_10562	CDS	246	glyD		COG1442	Glycosyltransferase GlyD
NHKJIMIN_10563	gene	372				
NHKJIMIN_10563	CDS	372				hypothetical protein
NHKJIMIN_10564	gene	276				
NHKJIMIN_10564	CDS	276				hypothetical protein
NHKJIMIN_10565	gene	138				
NHKJIMIN_10565	CDS	138				hypothetical protein
NHKJIMIN_10566	gene	711				
NHKJIMIN_10566	CDS	711				hypothetical protein
NHKJIMIN_10567	gene	699				
NHKJIMIN_10567	CDS	699				hypothetical protein
NHKJIMIN_10568	gene	372				
NHKJIMIN_10568	CDS	372				hypothetical protein
NHKJIMIN_10569	gene	1098				
NHKJIMIN_10569	CDS	1098				hypothetical protein
NHKJIMIN_10570	gene	183				
NHKJIMIN_10570	CDS	183				hypothetical protein
NHKJIMIN_10571	gene	270				
NHKJIMIN_10571	CDS	270				hypothetical protein
NHKJIMIN_10572	gene	279				
NHKJIMIN_10572	CDS	279				hypothetical protein
NHKJIMIN_10573	gene	366	epsH			
NHKJIMIN_10573	CDS	366	epsH	2.4.-.-	COG1216	Putative glycosyltransferase EpsH
NHKJIMIN_10574	gene	357				
NHKJIMIN_10574	CDS	357				hypothetical protein
NHKJIMIN_10575	gene	243				
NHKJIMIN_10575	CDS	243				hypothetical protein
NHKJIMIN_10576	gene	387				
NHKJIMIN_10576	CDS	387				hypothetical protein
NHKJIMIN_10577	gene	729				
NHKJIMIN_10577	CDS	729				hypothetical protein
NHKJIMIN_10578	gene	465				
NHKJIMIN_10578	CDS	465				hypothetical protein
NHKJIMIN_10579	gene	417				
NHKJIMIN_10579	CDS	417				hypothetical protein
NHKJIMIN_10580	gene	477				
NHKJIMIN_10580	CDS	477				hypothetical protein
NHKJIMIN_10581	gene	228				
NHKJIMIN_10581	CDS	228				hypothetical protein
NHKJIMIN_10582	gene	513				
NHKJIMIN_10582	CDS	513				hypothetical protein
NHKJIMIN_10583	gene	210				
NHKJIMIN_10583	CDS	210				hypothetical protein
NHKJIMIN_10584	gene	342				
NHKJIMIN_10584	CDS	342				hypothetical protein
NHKJIMIN_10585	gene	393				
NHKJIMIN_10585	CDS	393				hypothetical protein
NHKJIMIN_10586	gene	114				
NHKJIMIN_10586	CDS	114				hypothetical protein
NHKJIMIN_10587	gene	114				
NHKJIMIN_10587	CDS	114				hypothetical protein
NHKJIMIN_10588	gene	855				
NHKJIMIN_10588	CDS	855				hypothetical protein
NHKJIMIN_10589	gene	360				
NHKJIMIN_10589	CDS	360				hypothetical protein
NHKJIMIN_10590	gene	396				
NHKJIMIN_10590	CDS	396				hypothetical protein
NHKJIMIN_10591	gene	192				
NHKJIMIN_10591	CDS	192				hypothetical protein
NHKJIMIN_10592	gene	474				
NHKJIMIN_10592	CDS	474				hypothetical protein
NHKJIMIN_10593	gene	486				
NHKJIMIN_10593	CDS	486				hypothetical protein
NHKJIMIN_10594	gene	267				
NHKJIMIN_10594	CDS	267				hypothetical protein
NHKJIMIN_10595	gene	561	pepE_1			
NHKJIMIN_10595	CDS	561	pepE_1	3.4.22.-	COG3579	Aminopeptidase E
NHKJIMIN_10596	gene	807	pepE_2			
NHKJIMIN_10596	CDS	807	pepE_2	3.4.22.-	COG3579	Aminopeptidase E
NHKJIMIN_10597	gene	237	nqrA_1			
NHKJIMIN_10597	CDS	237	nqrA_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit A
NHKJIMIN_10598	gene	711	nqrA_2			
NHKJIMIN_10598	CDS	711	nqrA_2	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
NHKJIMIN_10599	gene	330	nqrA_3			
NHKJIMIN_10599	CDS	330	nqrA_3	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
NHKJIMIN_10600	gene	132	nqrA_4			
NHKJIMIN_10600	CDS	132	nqrA_4	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit A
NHKJIMIN_10601	gene	759	nqrB_1			
NHKJIMIN_10601	CDS	759	nqrB_1	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
NHKJIMIN_10602	gene	414	nqrB_2			
NHKJIMIN_10602	CDS	414	nqrB_2	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit B
NHKJIMIN_10603	gene	273	nqrC_1			
NHKJIMIN_10603	CDS	273	nqrC_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit C
NHKJIMIN_10604	gene	267	nqrC_2			
NHKJIMIN_10604	CDS	267	nqrC_2	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
NHKJIMIN_10605	gene	120	nqrC_3			
NHKJIMIN_10605	CDS	120	nqrC_3	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit C
NHKJIMIN_10606	gene	387	nqrD_1			
NHKJIMIN_10606	CDS	387	nqrD_1	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
NHKJIMIN_10607	gene	246	nqrD_2			
NHKJIMIN_10607	CDS	246	nqrD_2	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
NHKJIMIN_10608	gene	549	nqrE			
NHKJIMIN_10608	CDS	549	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
NHKJIMIN_10609	gene	1089	nqrF_1			
NHKJIMIN_10609	CDS	1089	nqrF_1	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
NHKJIMIN_10610	gene	228	nqrF_2			
NHKJIMIN_10610	CDS	228	nqrF_2	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
NHKJIMIN_10611	gene	498				
NHKJIMIN_10611	CDS	498				hypothetical protein
NHKJIMIN_10612	gene	258				
NHKJIMIN_10612	CDS	258				hypothetical protein
NHKJIMIN_10613	gene	279				
NHKJIMIN_10613	CDS	279				hypothetical protein
NHKJIMIN_10614	gene	426	cshA_3			
NHKJIMIN_10614	CDS	426	cshA_3	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
NHKJIMIN_10615	gene	369	dbpA_1			
NHKJIMIN_10615	CDS	369	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
NHKJIMIN_10616	gene	444	dbpA_2			
NHKJIMIN_10616	CDS	444	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
NHKJIMIN_10617	gene	963	serC			
NHKJIMIN_10617	CDS	963	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NHKJIMIN_10618	gene	180				
NHKJIMIN_10618	CDS	180				hypothetical protein
NHKJIMIN_10619	gene	429				
NHKJIMIN_10619	CDS	429		1.1.1.81	COG1052	Hydroxypyruvate reductase
NHKJIMIN_10620	gene	399	pdxB_4			
NHKJIMIN_10620	CDS	399	pdxB_4	1.1.1.290		Erythronate-4-phosphate dehydrogenase
NHKJIMIN_10621	gene	372				
NHKJIMIN_10621	CDS	372				hypothetical protein
NHKJIMIN_10622	gene	159				
NHKJIMIN_10622	CDS	159				hypothetical protein
NHKJIMIN_10623	gene	369				
NHKJIMIN_10623	CDS	369				hypothetical protein
NHKJIMIN_10624	gene	369				
NHKJIMIN_10624	CDS	369				hypothetical protein
NHKJIMIN_10625	gene	177				
NHKJIMIN_10625	CDS	177				hypothetical protein
NHKJIMIN_10626	gene	168				
NHKJIMIN_10626	CDS	168				hypothetical protein
NHKJIMIN_10627	gene	264				
NHKJIMIN_10627	CDS	264				hypothetical protein
NHKJIMIN_10628	gene	111				
NHKJIMIN_10628	CDS	111				hypothetical protein
NHKJIMIN_10629	gene	177				
NHKJIMIN_10629	CDS	177				hypothetical protein
NHKJIMIN_10630	gene	252				
NHKJIMIN_10630	CDS	252				hypothetical protein
NHKJIMIN_10631	gene	147				
NHKJIMIN_10631	CDS	147				hypothetical protein
NHKJIMIN_10632	gene	198				
NHKJIMIN_10632	CDS	198				hypothetical protein
NHKJIMIN_10633	gene	129				
NHKJIMIN_10633	CDS	129				hypothetical protein
NHKJIMIN_10634	gene	267				
NHKJIMIN_10634	CDS	267				hypothetical protein
NHKJIMIN_10635	gene	93				
NHKJIMIN_10635	CDS	93				hypothetical protein
NHKJIMIN_10636	gene	363				
NHKJIMIN_10636	CDS	363				hypothetical protein
NHKJIMIN_10637	gene	198				
NHKJIMIN_10637	CDS	198				hypothetical protein
NHKJIMIN_10638	gene	126	gcvP_1			
NHKJIMIN_10638	CDS	126	gcvP_1	1.4.4.2		Glycine dehydrogenase (decarboxylating)
NHKJIMIN_10639	gene	660	gcvP_2			
NHKJIMIN_10639	CDS	660	gcvP_2	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NHKJIMIN_10640	gene	588	gcvP_3			
NHKJIMIN_10640	CDS	588	gcvP_3	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NHKJIMIN_10641	gene	639	gcvP_4			
NHKJIMIN_10641	CDS	639	gcvP_4	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NHKJIMIN_10642	gene	357	gcvP_5			
NHKJIMIN_10642	CDS	357	gcvP_5	1.4.4.2		Glycine dehydrogenase (decarboxylating)
NHKJIMIN_10643	gene	639	gloC			
NHKJIMIN_10643	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
NHKJIMIN_10644	gene	336	rsmG_1			
NHKJIMIN_10644	CDS	336	rsmG_1	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
NHKJIMIN_10645	gene	360	rsmG_2			
NHKJIMIN_10645	CDS	360	rsmG_2	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
NHKJIMIN_10646	gene	813				
NHKJIMIN_10646	CDS	813				hypothetical protein
NHKJIMIN_10647	gene	294				
NHKJIMIN_10647	CDS	294				hypothetical protein
NHKJIMIN_10648	gene	180				
NHKJIMIN_10648	CDS	180				hypothetical protein
NHKJIMIN_10649	gene	285				
NHKJIMIN_10649	CDS	285				hypothetical protein
NHKJIMIN_10650	gene	525				
NHKJIMIN_10650	CDS	525				hypothetical protein
NHKJIMIN_10651	gene	534				
NHKJIMIN_10651	CDS	534				hypothetical protein
NHKJIMIN_10652	gene	846				
NHKJIMIN_10652	CDS	846				hypothetical protein
NHKJIMIN_10653	gene	156				
NHKJIMIN_10653	CDS	156				hypothetical protein
NHKJIMIN_10654	gene	132				
NHKJIMIN_10654	CDS	132				hypothetical protein
NHKJIMIN_10655	gene	207				
NHKJIMIN_10655	CDS	207				hypothetical protein
NHKJIMIN_10656	gene	327	copA_1			
NHKJIMIN_10656	CDS	327	copA_1	7.2.2.8		Copper-exporting P-type ATPase
NHKJIMIN_10657	gene	1437	copA_2			
NHKJIMIN_10657	CDS	1437	copA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
NHKJIMIN_10658	gene	183	copA_3			
NHKJIMIN_10658	CDS	183	copA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
NHKJIMIN_10659	gene	498	rhaS_4			
NHKJIMIN_10659	CDS	498	rhaS_4			HTH-type transcriptional activator RhaS
NHKJIMIN_10660	gene	441				
NHKJIMIN_10660	CDS	441				hypothetical protein
NHKJIMIN_10661	gene	666	lipB			
NHKJIMIN_10661	CDS	666	lipB	2.3.1.181	COG0321	Octanoyltransferase
NHKJIMIN_10662	gene	297				
NHKJIMIN_10662	CDS	297				hypothetical protein
NHKJIMIN_10663	gene	324				
NHKJIMIN_10663	CDS	324				hypothetical protein
NHKJIMIN_10664	gene	231				
NHKJIMIN_10664	CDS	231				hypothetical protein
NHKJIMIN_10665	gene	150				
NHKJIMIN_10665	CDS	150				hypothetical protein
NHKJIMIN_10666	gene	153				
NHKJIMIN_10666	CDS	153				hypothetical protein
NHKJIMIN_10667	gene	900				
NHKJIMIN_10667	CDS	900				hypothetical protein
NHKJIMIN_10668	gene	309				
NHKJIMIN_10668	CDS	309				hypothetical protein
NHKJIMIN_10669	gene	285				
NHKJIMIN_10669	CDS	285				hypothetical protein
NHKJIMIN_10670	gene	351				
NHKJIMIN_10670	CDS	351				hypothetical protein
NHKJIMIN_10671	gene	159				
NHKJIMIN_10671	CDS	159				hypothetical protein
NHKJIMIN_10672	gene	864	zraS			
NHKJIMIN_10672	CDS	864	zraS	2.7.13.3	COG4191	Sensor histidine kinase ZraS
NHKJIMIN_10673	gene	219				
NHKJIMIN_10673	CDS	219				hypothetical protein
NHKJIMIN_10674	gene	474	norR_6			
NHKJIMIN_10674	CDS	474	norR_6			Anaerobic nitric oxide reductase transcription regulator NorR
NHKJIMIN_10675	gene	222				
NHKJIMIN_10675	CDS	222				hypothetical protein
NHKJIMIN_10676	gene	444				
NHKJIMIN_10676	CDS	444				hypothetical protein
NHKJIMIN_10677	gene	351				
NHKJIMIN_10677	CDS	351				hypothetical protein
NHKJIMIN_10678	gene	168				
NHKJIMIN_10678	CDS	168				hypothetical protein
NHKJIMIN_10679	gene	294				
NHKJIMIN_10679	CDS	294				hypothetical protein
NHKJIMIN_10680	gene	234				
NHKJIMIN_10680	CDS	234				hypothetical protein
NHKJIMIN_10681	gene	150				
NHKJIMIN_10681	CDS	150				hypothetical protein
NHKJIMIN_10682	gene	165				
NHKJIMIN_10682	CDS	165				hypothetical protein
NHKJIMIN_10683	gene	180				
NHKJIMIN_10683	CDS	180				hypothetical protein
NHKJIMIN_10684	gene	132				
NHKJIMIN_10684	CDS	132				hypothetical protein
NHKJIMIN_10685	gene	648				
NHKJIMIN_10685	CDS	648				hypothetical protein
NHKJIMIN_10686	gene	1158				
NHKJIMIN_10686	CDS	1158				hypothetical protein
NHKJIMIN_10687	gene	336				
NHKJIMIN_10687	CDS	336				hypothetical protein
NHKJIMIN_10688	gene	498	yknY_7			
NHKJIMIN_10688	CDS	498	yknY_7	7.6.2.-	COG1136	putative ABC transporter ATP-binding protein YknY
NHKJIMIN_10689	gene	207	pvdT			
NHKJIMIN_10689	CDS	207	pvdT	7.6.2.-	COG0577	Pyoverdine export ATP-binding/permease protein PvdT
NHKJIMIN_10690	gene	159				
NHKJIMIN_10690	CDS	159				hypothetical protein
NHKJIMIN_10691	gene	372				
NHKJIMIN_10691	CDS	372				hypothetical protein
NHKJIMIN_10692	gene	273				
NHKJIMIN_10692	CDS	273				hypothetical protein
NHKJIMIN_10693	gene	147				
NHKJIMIN_10693	CDS	147				hypothetical protein
NHKJIMIN_10694	gene	318	engB			
NHKJIMIN_10694	CDS	318	engB		COG0218	putative GTP-binding protein EngB
NHKJIMIN_10695	gene	423				
NHKJIMIN_10695	CDS	423				hypothetical protein
NHKJIMIN_10696	gene	498				
NHKJIMIN_10696	CDS	498				hypothetical protein
NHKJIMIN_10697	gene	258				
NHKJIMIN_10697	CDS	258				hypothetical protein
