# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_21	cds	49605	50936	-	LGJFBO_03890	662.0	9.3e-238	1.018	0.972	0.756	UniRef:UniRef50_A0A4R2LKD3
contig_21	cds	51090	51800	-	LGJFBO_03891	220.0	4.3e-70	0.873	0.805	0.500	UniRef:UniRef50_A0A2D3NAZ2
contig_21	cds	51775	52584	-	LGJFBO_03892	299.0	1.9e-100	1.015	0.978	0.527	UniRef:UniRef50_A0A174CDE6
contig_21	cds	52836	55130	+	LGJFBO_03893	786.0	8.4e-277	1.014	1.005	0.533	UniRef:UniRef50_Q64UC9
contig_21	cds	55163	55837	+	LGJFBO_03894	298.0	9.6e-101	0.978	0.814	0.667	UniRef:UniRef50_A0A174WZN8
contig_21	cds	55851	58160	+	LGJFBO_03895	1478.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_A0A0E2APV0
contig_21	cds	58184	60478	+	LGJFBO_03896	1241.0	0.0	0.997	0.991	0.810	UniRef:UniRef50_Q64UC4
contig_21	cds	60494	61168	+	LGJFBO_03897	296.0	2.8e-100	0.978	0.814	0.662	UniRef:UniRef50_A0A174WZN8
contig_21	cds	61180	63489	+	LGJFBO_03898	1486.0	0.0	1.0	1.0	0.992	UniRef:UniRef50_A0A396BYJ6
contig_21	cds	63573	64937	-	LGJFBO_03899	679.0	5.0e-244	0.991	0.939	0.773	UniRef:UniRef50_A0A380YN73
contig_21	cds	65051	65707	+	LGJFBO_03900	260.0	2.7e-86	0.959	0.816	0.589	UniRef:UniRef50_A0A380YRK6
contig_21	cds	65780	66775	+	LGJFBO_03901	460.0	1.0e-161	0.991	0.937	0.683	UniRef:UniRef50_Q8A908
contig_21	cds	66790	67518	+	LGJFBO_03902	278.0	8.0e-93	0.992	0.960	0.583	UniRef:UniRef50_G5H995
contig_21	cds	67610	68431	+	LGJFBO_03903	417.0	5.0e-146	1.0	0.835	0.766	UniRef:UniRef50_A0M360
contig_21	cds	68439	69605	+	LGJFBO_03904	449.0	5.4e-156	1.0	0.982	0.598	UniRef:UniRef50_I9GZF7
contig_21	cds	69686	70072	-	LGJFBO_03905	158.0	4.0e-49	0.961	0.932	0.634	UniRef:UniRef50_A0A173MJM0
contig_21	cds	70075	72288	-	LGJFBO_03906	1247.0	0.0	1.004	0.949	0.857	UniRef:UniRef50_A0A0P0M386
contig_21	cds	72396	73913	+	LGJFBO_03907	879.0	0.0	1.0	0.933	0.846	UniRef:UniRef50_F3PP37
contig_22	cds	2	352	+	LGJFBO_03908	-	-	-	-	-	-
contig_22	cds	356	1360	+	LGJFBO_03909	486.0	1.8e-171	0.979	0.847	0.709	UniRef:UniRef50_B3JGD1
contig_22	cds	1391	2014	+	LGJFBO_03910	295.0	3.1e-100	1.159	1.0	0.633	UniRef:UniRef50_D4IQ26
contig_22	cds	2020	2328	+	LGJFBO_03911	150.0	5.7e-47	1.010	0.936	0.718	UniRef:UniRef50_A0A8D9LAD6
contig_22	cds	2309	3658	+	LGJFBO_03912	646.0	2.1e-231	1.053	0.996	0.767	UniRef:UniRef50_F7MCJ6
contig_22	cds	3701	4687	+	LGJFBO_03913	496.0	9.8e-176	1.088	0.986	0.706	UniRef:UniRef50_E1WW56
contig_22	cds	4690	5265	+	LGJFBO_03914	360.0	6.4e-127	1.131	1.0	0.829	UniRef:UniRef50_U6R8Q1
contig_22	cds	5276	6178	+	LGJFBO_03915	441.0	2.0e-155	1.030	1.0	0.718	UniRef:UniRef50_A0A401LXT2
contig_22	cds	6175	6678	+	LGJFBO_03916	291.0	2.0e-100	0.988	0.859	0.842	UniRef:UniRef50_A0A6N2YGC0
contig_22	cds	6657	7250	-	LGJFBO_03917	-	-	-	-	-	-
contig_22	cds	7266	7487	-	LGJFBO_03918	84.3	1.7e-21	0.986	0.900	0.528	UniRef:UniRef50_Q5LGB7
contig_22	cds	7605	7913	-	LGJFBO_03919	132.0	8.2e-40	1.010	0.936	0.631	UniRef:UniRef50_A0A2V1ILL5
contig_22	cds	7959	8204	-	LGJFBO_03920	-	-	-	-	-	-
contig_22	cds	8201	8434	-	LGJFBO_03921	85.9	5.5e-22	0.909	0.824	0.557	UniRef:UniRef50_A0A132GR26
contig_22	cds	8455	8712	-	LGJFBO_03922	161.0	1.0e-51	1.0	1.0	0.871	UniRef:UniRef50_A0A921MRI9
contig_22	cds	8737	10026	-	LGJFBO_03923	841.0	2.3e-308	1.0	0.874	0.967	UniRef:UniRef50_I9B3X8
contig_22	cds	10029	10451	-	LGJFBO_03924	211.0	1.9e-69	1.179	1.0	0.679	UniRef:UniRef50_K5Y7F7
contig_22	cds	10468	11064	-	LGJFBO_03925	236.0	5.9e-78	0.995	0.966	0.574	UniRef:UniRef50_B7BE14
contig_22	cds	11077	11298	-	LGJFBO_03926	134.0	2.8e-41	1.0	0.880	0.863	UniRef:UniRef50_A0A060R6Q8
contig_22	cds	11310	11525	-	LGJFBO_03927	-	-	-	-	-	-
contig_22	cds	12495	13085	-	LGJFBO_03928	-	-	-	-	-	-
contig_22	cds	13272	14690	+	LGJFBO_03929	694.0	2.0e-248	0.983	0.818	0.737	UniRef:UniRef50_B3EDY3
contig_22	cds	14795	17296	+	LGJFBO_03930	927.0	0.0	1.042	0.987	0.568	UniRef:UniRef50_U6R892
contig_22	cds	18466	20007	-	LGJFBO_03931	755.0	1.2e-271	0.945	0.846	0.693	UniRef:UniRef50_A0A174JPI4
contig_22	cds	20139	22088	-	LGJFBO_03932	-	-	-	-	-	-
contig_22	cds	22110	25622	-	LGJFBO_03933	1467.0	0.0	1.012	0.993	0.612	UniRef:UniRef50_F8N7E8
contig_22	cds	25674	26654	-	LGJFBO_03934	640.0	1.8e-233	1.0	1.0	0.997	UniRef:UniRef50_Q64MS5
contig_22	cds	26784	27335	+	LGJFBO_03935	185.0	4.4e-58	0.967	0.889	0.548	UniRef:UniRef50_F7LVK2
contig_22	cds	27578	28816	-	LGJFBO_03936	575.0	7.2e-205	1.002	0.979	0.712	UniRef:UniRef50_F3ZR50
contig_22	cds	28813	29145	-	LGJFBO_03937	151.0	1.1e-46	1.0	0.827	0.682	UniRef:UniRef50_A0A379E132
contig_22	cds	29310	29948	-	LGJFBO_03938	248.0	1.5e-81	1.123	0.971	0.538	UniRef:UniRef50_F9D2Y1
contig_22	cds	29955	31412	-	LGJFBO_03939	560.0	1.3e-196	0.992	0.972	0.617	UniRef:UniRef50_A0A0S2I2A4
contig_22	cds	31440	31859	-	LGJFBO_03940	199.0	1.1e-64	0.993	0.812	0.681	UniRef:UniRef50_C3PGM4
contig_22	cds	31933	32892	+	LGJFBO_03941	369.0	3.1e-126	0.937	0.882	0.652	UniRef:UniRef50_A0A180FN33
contig_22	cds	33096	34787	+	LGJFBO_03942	856.0	2.3e-310	1.002	0.953	0.780	UniRef:UniRef50_A0A3B8W1N4
contig_22	cds	34898	35968	+	LGJFBO_03943	-	-	-	-	-	-
contig_22	cds	36004	37542	+	LGJFBO_03944	647.0	3.4e-229	1.0	0.916	0.625	UniRef:UniRef50_A0A496S0L1
contig_22	cds	37547	39247	+	LGJFBO_03945	1046.0	0.0	1.0	1.0	0.991	UniRef:UniRef50_Q64MR2
contig_22	cds	39424	40623	+	LGJFBO_03946	540.0	3.1e-191	1.005	0.995	0.658	UniRef:UniRef50_S0F6R6
contig_22	cds	40904	41350	-	LGJFBO_03947	289.0	1.7e-100	1.0	1.0	0.993	UniRef:UniRef50_A0A0I9S9K3
contig_22	cds	41528	43237	-	LGJFBO_03948	1102.0	0.0	1.0	0.998	0.991	UniRef:UniRef50_A0A081UL72
contig_22	cds	43369	44454	-	LGJFBO_03949	477.0	1.4e-167	0.997	0.970	0.614	UniRef:UniRef50_F7LVL6
contig_22	cds	44444	44932	-	LGJFBO_03950	300.0	2.5e-104	1.0	1.0	0.889	UniRef:UniRef50_E1WSE6
contig_22	cds	45031	47091	-	LGJFBO_03951	946.0	0.0	1.048	1.001	0.673	UniRef:UniRef50_K9E3A9
contig_22	cds	47363	48598	-	LGJFBO_03952	824.0	2.7e-303	1.0	1.0	1.0	UniRef:UniRef50_A0A396BXL1
contig_22	cds	48719	49882	-	LGJFBO_03953	498.0	2.2e-175	0.992	0.985	0.617	UniRef:UniRef50_U6REE6
contig_22	cds	49899	50789	-	LGJFBO_03954	408.0	1.2e-142	0.919	0.895	0.669	UniRef:UniRef50_A0A174EDQ2
contig_22	cds	51111	52505	-	LGJFBO_03955	573.0	2.5e-202	0.953	0.938	0.622	UniRef:UniRef50_I9VB59
contig_22	cds	53068	54003	-	LGJFBO_03956	552.0	3.2e-199	1.0	1.0	0.884	UniRef:UniRef50_E1WSE9
contig_22	cds	54108	54437	+	LGJFBO_03957	224.0	7.5e-76	1.0	0.916	0.963	UniRef:UniRef50_I9AXZ9
contig_22	cds	54448	55530	+	LGJFBO_03958	731.0	2.7e-268	1.0	1.0	1.0	UniRef:UniRef50_I9VAU1
contig_22	cds	56214	56528	+	LGJFBO_03959	-	-	-	-	-	-
contig_22	cds	56541	57623	+	LGJFBO_03960	726.0	2.6e-266	1.0	1.0	0.989	UniRef:UniRef50_I9VB62
contig_22	cds	57787	59826	+	LGJFBO_03961	914.0	0.0	1.001	0.990	0.638	UniRef:UniRef50_Q7MXK7
contig_22	cds	59944	61389	+	LGJFBO_03962	875.0	0.0	1.0	0.951	0.940	UniRef:UniRef50_U6RAA3
contig_22	cds	61393	62577	+	LGJFBO_03963	632.0	4.3e-228	1.0	0.992	0.756	UniRef:UniRef50_I9VAU3
contig_22	cds	62590	63597	+	LGJFBO_03964	478.0	4.3e-169	0.997	0.979	0.695	UniRef:UniRef50_A0A0E2AJX2
contig_22	cds	63600	64799	+	LGJFBO_03965	645.0	1.3e-232	1.025	0.990	0.768	UniRef:UniRef50_A0A1D3UHL7
contig_22	cds	64868	65515	+	LGJFBO_03966	252.0	2.2e-83	1.0	0.892	0.586	UniRef:UniRef50_R6Y814
contig_22	cds	65543	66673	-	LGJFBO_03967	461.0	5.0e-160	1.162	0.986	0.540	UniRef:UniRef50_P45360
contig_22	cds	66704	67906	-	LGJFBO_03968	509.0	2.3e-178	0.993	0.865	0.625	UniRef:UniRef50_A0A3E5G3G9
contig_22	cds	68011	69276	+	LGJFBO_03969	597.0	4.3e-213	1.0	0.977	0.651	UniRef:UniRef50_A0A1D3UJE4
contig_22	cds	69269	70042	+	LGJFBO_03970	276.0	7.7e-92	0.918	0.911	0.559	UniRef:UniRef50_A0A5J4Q553
contig_22	cds	69976	70881	-	LGJFBO_03971	265.0	6.0e-87	0.844	0.992	0.551	UniRef:UniRef50_A0A3D9KX66
contig_22	cds	71031	71615	+	LGJFBO_03972	344.0	3.8e-120	1.0	0.819	0.887	UniRef:UniRef50_A0A1V5VJ40
contig_22	cds	71636	72505	+	LGJFBO_03973	345.0	1.0e-117	1.035	0.990	0.615	UniRef:UniRef50_A0A380Z8U5
contig_23	cds	2	2920	+	LGJFBO_03974	1097.0	0.0	1.012	0.934	0.561	UniRef:UniRef50_B5D010
contig_23	cds	2955	4349	+	LGJFBO_03975	517.0	2.2e-180	1.019	1.013	0.596	UniRef:UniRef50_R5V9M1
contig_23	cds	4466	5719	+	LGJFBO_03976	645.0	1.8e-231	0.998	0.858	0.800	UniRef:UniRef50_W8F355
contig_23	cds	5744	7735	+	LGJFBO_03977	1013.0	0.0	0.998	0.968	0.743	UniRef:UniRef50_F9ZCM7
contig_23	cds	7788	10277	+	LGJFBO_03978	1004.0	0.0	0.978	0.940	0.608	UniRef:UniRef50_A0A396AKV5
contig_23	cds	10720	12366	+	LGJFBO_03979	769.0	1.9e-276	0.976	0.908	0.712	UniRef:UniRef50_A0A5C1MBS7
contig_23	cds	12500	13645	+	LGJFBO_03980	649.0	1.3e-234	0.990	0.893	0.796	UniRef:UniRef50_A6LI33
contig_23	cds	13670	15826	+	LGJFBO_03981	991.0	0.0	1.056	0.997	0.627	UniRef:UniRef50_I9VZX4
contig_23	cds	15910	17565	-	LGJFBO_03982	686.0	1.7e-243	0.951	0.897	0.649	UniRef:UniRef50_G2LKC5
contig_23	cds	17823	19148	-	LGJFBO_03983	482.0	4.2e-167	0.993	0.958	0.571	UniRef:UniRef50_K5YB13
contig_23	cds	19145	22180	-	LGJFBO_03984	1019.0	0.0	1.007	0.973	0.519	UniRef:UniRef50_I7ZA39
contig_23	cds	22195	23277	-	LGJFBO_03985	382.0	6.7e-130	0.994	0.882	0.564	UniRef:UniRef50_A0A6N2VKF1
contig_23	cds	23381	24694	-	LGJFBO_03986	832.0	1.3e-305	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9UI08
contig_23	cds	24706	26877	-	LGJFBO_03987	1186.0	0.0	0.993	0.985	0.815	UniRef:UniRef50_A0A3P1XXF0
contig_23	cds	27122	27841	-	LGJFBO_03988	438.0	2.4e-156	1.0	1.0	1.0	UniRef:UniRef50_Q64YJ3
contig_23	cds	27920	28264	-	LGJFBO_03989	245.0	4.5e-84	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9S4R9
contig_23	cds	28277	28405	-	LGJFBO_03990	-	-	-	-	-	-
contig_23	cds	28493	30055	-	LGJFBO_03991	1067.0	0.0	1.0	1.0	0.990	UniRef:UniRef50_F7LKQ6
contig_23	cds	30052	31305	-	LGJFBO_03992	813.0	2.1e-298	1.0	0.963	0.995	UniRef:UniRef50_E1WL81
contig_23	cds	32051	32239	+	LGJFBO_03993	-	-	-	-	-	-
contig_23	cds	32273	33205	-	LGJFBO_03994	441.0	1.4e-154	1.013	0.865	0.682	UniRef:UniRef50_Q8A5I9
contig_23	cds	33305	33865	-	LGJFBO_03995	227.0	4.2e-74	1.0	0.838	0.581	UniRef:UniRef50_A6LHB5
contig_23	cds	33992	35050	-	LGJFBO_03996	618.0	4.0e-223	1.0	0.900	0.980	UniRef:UniRef50_Q64YI9
contig_23	cds	35058	35612	-	LGJFBO_03997	210.0	4.5e-68	0.902	0.878	0.639	UniRef:UniRef50_I9KM10
contig_23	cds	35623	38418	-	LGJFBO_03998	1823.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_Q64YI7
contig_23	cds	38446	40035	-	LGJFBO_03999	675.0	1.5e-240	1.008	1.0	0.655	UniRef:UniRef50_I9VYK6
contig_23	cds	40075	40923	-	LGJFBO_04000	451.0	3.0e-160	1.004	1.0	0.986	UniRef:UniRef50_Q64YI5
contig_23	cds	41025	41174	-	LGJFBO_04001	-	-	-	-	-	-
contig_23	cds	41680	42390	-	LGJFBO_04002	281.0	8.1e-94	1.0	0.805	0.610	UniRef:UniRef50_A0QVD9
contig_23	cds	42464	43783	-	LGJFBO_04003	527.0	3.0e-184	0.982	0.864	0.624	UniRef:UniRef50_G5GBV6
contig_23	cds	43921	44604	+	LGJFBO_04004	285.0	7.1e-96	0.982	0.838	0.632	UniRef:UniRef50_A0A7J0A505
contig_23	cds	44628	45953	-	LGJFBO_04005	497.0	5.3e-173	1.014	0.998	0.584	UniRef:UniRef50_E6SQP4
contig_23	cds	46023	46778	-	LGJFBO_04006	303.0	2.3e-102	0.988	0.908	0.625	UniRef:UniRef50_A0A0P0GME8
contig_23	cds	46762	47118	-	LGJFBO_04007	192.0	5.1e-63	1.0	0.901	0.780	UniRef:UniRef50_A0A6F9ZI86
contig_23	cds	47124	47489	-	LGJFBO_04008	-	-	-	-	-	-
contig_23	cds	47572	47805	+	LGJFBO_04009	-	-	-	-	-	-
contig_23	cds	47810	48247	+	LGJFBO_04010	172.0	4.6e-54	0.972	0.940	0.610	UniRef:UniRef50_A0A1G6RCZ1
contig_23	cds	48260	48550	-	LGJFBO_04011	-	-	-	-	-	-
contig_23	cds	48613	49323	-	LGJFBO_04012	219.0	2.1e-69	1.004	0.868	0.523	UniRef:UniRef50_C9LKS2
contig_23	cds	49334	50020	-	LGJFBO_04013	370.0	3.0e-129	1.004	0.881	0.795	UniRef:UniRef50_A6LF25
contig_23	cds	50082	53978	+	LGJFBO_04014	1501.0	0.0	0.982	0.994	0.599	UniRef:UniRef50_F0F9U1
contig_23	cds	54038	54352	+	LGJFBO_04015	154.0	2.1e-48	1.0	0.912	0.654	UniRef:UniRef50_A0A5B5VQP1
contig_23	cds	54379	54714	+	LGJFBO_04016	173.0	1.4e-55	0.982	0.940	0.761	UniRef:UniRef50_A0A1M5BUE4
contig_23	cds	54944	55675	-	LGJFBO_04017	238.0	6.2e-77	1.0	0.946	0.514	UniRef:UniRef50_A0A1H0FED7
contig_23	cds	55777	56739	+	LGJFBO_04018	409.0	7.3e-142	0.981	0.900	0.640	UniRef:UniRef50_Q8A5M2
contig_23	cds	56720	57652	+	LGJFBO_04019	306.0	5.7e-102	1.016	0.991	0.508	UniRef:UniRef50_K9DY08
contig_23	cds	57666	58289	+	LGJFBO_04020	251.0	2.9e-83	0.957	0.917	0.616	UniRef:UniRef50_K9EG66
contig_23	cds	58286	59533	+	LGJFBO_04021	422.0	2.5e-144	1.048	0.995	0.517	UniRef:UniRef50_F3PSR5
contig_23	cds	59597	60592	+	LGJFBO_04022	514.0	9.3e-183	0.958	0.864	0.836	UniRef:UniRef50_I9S718
contig_23	cds	60595	61905	+	LGJFBO_04023	505.0	1.9e-176	1.002	1.002	0.590	UniRef:UniRef50_A0A264Y9Y1
contig_23	cds	61897	62121	-	LGJFBO_04024	107.0	2.2e-30	1.0	0.841	0.662	UniRef:UniRef50_B3JL15
contig_23	cds	62133	62552	-	LGJFBO_04025	241.0	2.4e-81	0.986	0.884	0.839	UniRef:UniRef50_A0A380ZCE2
contig_23	cds	62568	63377	-	LGJFBO_04026	414.0	1.6e-145	0.996	0.908	0.810	UniRef:UniRef50_I9S844
contig_23	cds	63416	63838	-	LGJFBO_04027	142.0	4.0e-42	1.021	0.877	0.538	UniRef:UniRef50_G8UPJ8
contig_23	cds	63941	64942	+	LGJFBO_04028	383.0	4.7e-131	0.928	0.842	0.583	UniRef:UniRef50_A0A264Y956
contig_23	cds	64908	66122	+	LGJFBO_04029	685.0	1.0e-248	0.968	1.0	0.875	UniRef:UniRef50_A0A015U655
contig_23	cds	66261	68546	+	LGJFBO_04030	1287.0	0.0	0.978	0.982	0.802	UniRef:UniRef50_R9HAH8
contig_23	cds	68823	69668	+	LGJFBO_04031	286.0	6.5e-95	0.968	0.965	0.515	UniRef:UniRef50_A0A0F5IPJ1
contig_23	cds	69665	70639	+	LGJFBO_04032	417.0	6.8e-145	0.972	0.887	0.638	UniRef:UniRef50_V8CR07
contig_24	cds	113	475	+	LGJFBO_04033	113.0	1.0e-31	0.875	0.847	0.505	UniRef:UniRef50_A0A1H2ZTX6
contig_24	cds	472	2985	+	LGJFBO_04034	1637.0	0.0	0.994	0.869	0.987	UniRef:UniRef50_D6D3M3
contig_24	cds	2997	3623	+	LGJFBO_04035	226.0	1.9e-73	1.010	1.0	0.524	UniRef:UniRef50_I9GZS4
contig_24	cds	3643	4638	+	LGJFBO_04036	371.0	1.7e-126	0.946	0.846	0.572	UniRef:UniRef50_A0A373ZXB9
contig_24	cds	4659	5282	+	LGJFBO_04037	325.0	4.1e-112	1.159	1.0	0.692	UniRef:UniRef50_D4IQ26
contig_24	cds	5287	5583	+	LGJFBO_04038	103.0	1.4e-28	0.929	0.901	0.593	UniRef:UniRef50_U6R9V7
contig_24	cds	5561	6874	+	LGJFBO_04039	495.0	7.1e-172	1.034	0.948	0.624	UniRef:UniRef50_F7LME9
contig_24	cds	6908	7843	+	LGJFBO_04040	494.0	2.5e-176	1.003	0.994	0.779	UniRef:UniRef50_F8X1V4
contig_24	cds	7847	8428	+	LGJFBO_04041	233.0	1.7e-76	1.010	0.899	0.595	UniRef:UniRef50_U6RBE7
contig_24	cds	8448	8900	+	LGJFBO_04042	190.0	7.1e-61	0.947	0.845	0.634	UniRef:UniRef50_A0A0F5IPI6
contig_24	cds	8913	9233	+	LGJFBO_04043	195.0	1.4e-64	0.991	0.946	0.895	UniRef:UniRef50_I9SE23
contig_24	cds	9437	9919	-	LGJFBO_04044	339.0	1.5e-119	1.0	0.909	1.0	UniRef:UniRef50_G5SSI5
contig_24	cds	9931	10152	-	LGJFBO_04045	116.0	2.9e-34	0.932	0.810	0.735	UniRef:UniRef50_Q64WN2
contig_24	cds	10175	10387	-	LGJFBO_04046	-	-	-	-	-	-
contig_24	cds	10440	10973	-	LGJFBO_04047	197.0	2.6e-63	0.972	0.961	0.581	UniRef:UniRef50_A0A212IXW3
contig_24	cds	11608	12138	-	LGJFBO_04048	162.0	3.2e-49	1.119	0.975	0.503	UniRef:UniRef50_A0A0B7H0A0
contig_24	cds	12223	13452	-	LGJFBO_04049	597.0	4.1e-213	0.998	0.903	0.708	UniRef:UniRef50_U6RD85
contig_24	tRNA	13726	13810	-	LGJFBO_04050	68.3	-	-	-	-	-
contig_24	cds	14627	16855	+	LGJFBO_04051	1375.0	0.0	1.0	0.953	0.916	UniRef:UniRef50_Q46266
contig_24	cds	16860	17585	+	LGJFBO_04052	379.0	1.9e-132	0.946	0.860	0.794	UniRef:UniRef50_A0A0A2G4W2
contig_24	cds	17778	19037	-	LGJFBO_04053	-	-	-	-	-	-
contig_24	cds	19091	19639	-	LGJFBO_04054	206.0	3.0e-66	0.978	0.881	0.573	UniRef:UniRef50_A0A0A2EWK8
contig_24	cds	19829	20584	+	LGJFBO_04055	502.0	2.1e-181	1.0	1.0	0.980	UniRef:UniRef50_I9VXI3
contig_24	cds	20688	21686	-	LGJFBO_04056	425.0	3.3e-148	0.937	0.920	0.675	UniRef:UniRef50_A0A0A2FV08
contig_24	cds	21755	22228	+	LGJFBO_04057	166.0	1.9e-51	0.975	0.895	0.529	UniRef:UniRef50_Z4X1G6
contig_24	cds	22332	23330	-	LGJFBO_04058	456.0	1.1e-159	0.988	0.856	0.631	UniRef:UniRef50_Q8A8Y4
contig_24	cds	23384	24652	-	LGJFBO_04059	508.0	4.3e-177	1.012	0.891	0.578	UniRef:UniRef50_I8XMQ6
contig_24	cds	24898	25911	-	LGJFBO_04060	662.0	6.5e-242	1.003	1.0	0.979	UniRef:UniRef50_I9VXH8
contig_24	cds	25934	27070	-	LGJFBO_04061	723.0	3.3e-264	1.0	0.982	0.942	UniRef:UniRef50_A6KY10
contig_24	cds	27088	28167	-	LGJFBO_04062	390.0	5.4e-133	1.045	0.957	0.528	UniRef:UniRef50_B3JMU8
contig_24	cds	28167	29711	-	LGJFBO_04063	731.0	6.0e-263	1.008	1.002	0.664	UniRef:UniRef50_A6KY12
contig_24	cds	29724	33029	-	LGJFBO_04064	1167.0	0.0	0.983	0.979	0.554	UniRef:UniRef50_W4UNT4
contig_24	cds	33339	34349	-	LGJFBO_04065	586.0	1.3e-211	1.0	0.966	0.872	UniRef:UniRef50_I8XQ22
contig_24	cds	34515	35114	+	LGJFBO_04066	268.0	5.3e-90	0.960	0.823	0.712	UniRef:UniRef50_E6SR38
contig_24	cds	35091	37106	-	LGJFBO_04067	855.0	2.0e-305	0.987	0.859	0.613	UniRef:UniRef50_A0A0N7J6L4
contig_24	cds	37131	37988	-	LGJFBO_04068	376.0	1.6e-129	0.979	0.821	0.627	UniRef:UniRef50_R6ZPM4
contig_24	cds	38059	39153	-	LGJFBO_04069	444.0	2.3e-154	0.981	0.920	0.630	UniRef:UniRef50_A0A174PLQ6
contig_24	cds	39165	40184	-	LGJFBO_04070	379.0	3.2e-129	1.106	0.982	0.539	UniRef:UniRef50_A0AAW7JKI0
contig_24	cds	40232	41056	-	LGJFBO_04071	342.0	2.8e-116	0.996	0.820	0.615	UniRef:UniRef50_P23966
contig_24	cds	41075	42079	-	LGJFBO_04072	536.0	6.6e-192	0.997	0.997	0.808	UniRef:UniRef50_E1WRU3
contig_24	cds	42084	43751	-	LGJFBO_04073	591.0	1.4e-206	1.002	0.988	0.567	UniRef:UniRef50_G5SPJ1
contig_24	cds	43768	44877	-	LGJFBO_04074	441.0	3.0e-153	0.967	0.925	0.627	UniRef:UniRef50_A0A5C6HRC1
contig_24	cds	44874	46106	-	LGJFBO_04075	678.0	2.1e-245	0.998	0.974	0.819	UniRef:UniRef50_A0A174JSH7
contig_24	cds	46300	47874	-	LGJFBO_04076	826.0	5.4e-300	0.992	0.947	0.792	UniRef:UniRef50_A0A2N2X5J1
contig_24	cds	47899	48762	-	LGJFBO_04077	324.0	1.8e-109	0.997	0.902	0.566	UniRef:UniRef50_A0A4Y9INQ4
contig_24	cds	48899	49444	-	LGJFBO_04078	247.0	2.0e-82	0.989	0.899	0.659	UniRef:UniRef50_I9IV72
contig_24	cds	49465	50118	-	LGJFBO_04079	317.0	1.3e-108	0.986	0.859	0.724	UniRef:UniRef50_K0X098
contig_24	cds	50160	52424	-	LGJFBO_04080	807.0	7.5e-285	0.997	0.952	0.569	UniRef:UniRef50_R7D1B6
contig_24	cds	52500	53243	-	LGJFBO_04081	357.0	3.0e-124	1.0	1.0	0.947	UniRef:UniRef50_I9VXB0
contig_24	cds	53225	54964	-	LGJFBO_04082	1097.0	0.0	0.998	0.997	0.995	UniRef:UniRef50_Q64WS1
contig_24	cds	55591	55806	+	LGJFBO_04083	-	-	-	-	-	-
contig_24	cds	55900	56532	-	LGJFBO_04084	238.0	3.9e-78	1.090	0.991	0.541	UniRef:UniRef50_E5WUF1
contig_24	cds	56833	57714	-	LGJFBO_04085	349.0	1.3e-119	1.0	1.0	0.570	UniRef:UniRef50_B5CXD1
contig_24	cds	57961	60717	+	LGJFBO_04086	1016.0	0.0	0.986	0.964	0.541	UniRef:UniRef50_A0A1H4CL88
contig_24	cds	60853	64137	+	LGJFBO_04087	1538.0	0.0	1.003	0.921	0.674	UniRef:UniRef50_A0A1Y4HGF9
contig_24	cds	64150	66171	+	LGJFBO_04088	946.0	0.0	1.007	0.983	0.670	UniRef:UniRef50_E5X1B9
contig_24	cds	66397	67431	+	LGJFBO_04089	455.0	5.8e-159	0.997	0.886	0.694	UniRef:UniRef50_Q8A6G5
contig_24	cds	67548	69494	+	LGJFBO_04090	695.0	6.2e-245	0.961	0.995	0.568	UniRef:UniRef50_U6RJT8
contig_24	cds	69497	69928	+	LGJFBO_04091	188.0	1.9e-60	0.951	0.889	0.618	UniRef:UniRef50_U6RME8
contig_25	cds	1	198	-	LGJFBO_04092	-	-	-	-	-	-
contig_25	cds	217	804	-	LGJFBO_04093	-	-	-	-	-	-
contig_25	cds	824	1228	-	LGJFBO_04094	176.0	9.6e-56	1.216	1.0	0.656	UniRef:UniRef50_K9EHQ2
contig_25	cds	1209	2012	-	LGJFBO_04095	517.0	1.8e-186	1.0	0.957	0.985	UniRef:UniRef50_K9DUS7
contig_25	cds	2764	3192	+	LGJFBO_04096	181.0	1.0e-57	0.951	0.882	0.674	UniRef:UniRef50_R9IDG4
contig_25	cds	3189	4484	+	LGJFBO_04097	694.0	7.3e-251	1.037	1.0	0.785	UniRef:UniRef50_K9ECK2
contig_25	cds	4507	6513	+	LGJFBO_04098	1014.0	0.0	0.996	0.899	0.750	UniRef:UniRef50_A0AA43KXS5
contig_25	cds	7673	9964	+	LGJFBO_04099	904.0	0.0	1.166	0.993	0.655	UniRef:UniRef50_I8XRJ0
contig_25	cds	10014	11225	+	LGJFBO_04100	619.0	3.3e-222	1.0	0.955	0.752	UniRef:UniRef50_I9BGE4
contig_25	cds	11426	11581	+	LGJFBO_04101	-	-	-	-	-	-
contig_25	cds	11790	12950	+	LGJFBO_04102	399.0	4.0e-136	0.951	0.900	0.559	UniRef:UniRef50_A0A354M578
contig_25	cds	13036	13728	+	LGJFBO_04103	202.0	3.2e-63	0.991	0.851	0.509	UniRef:UniRef50_F5J0M2
