#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_3	58760	58885	-	LLMDKN_010651	4.7	8.7		
contig_3	58943	59602	-	LLMDKN_010652	23.8	5.5	PF21478.3|GcvP2_C	PFAM:PF21478.3
contig_3	59760	60347	-	LLMDKN_010653	21.5	6.4		
contig_3	60471	61109	-	LLMDKN_010654	24.0	8.8	PF02347.22|GDC-P	PFAM:PF02347.22
contig_3	61254	61610	-	LLMDKN_010655	12.9	9.9	PF02347.22|GDC-P	PFAM:PF02347.22
contig_3	62319	62654	-	LLMDKN_010657	12.7	10.3		
contig_3	62624	62983	-	LLMDKN_010658	13.6	6.3		
contig_3	63954	64247	+	LLMDKN_010660	11.2	9.0		
contig_3	64244	64423	+	LLMDKN_010661	6.5	6.5		
contig_3	64539	64823	+	LLMDKN_010662	10.5	9.7		
contig_3	64840	65364	+	LLMDKN_010663	19.1	8.4	PF07715.20|Plug	PFAM:PF07715.20
contig_3	65500	66033	+	LLMDKN_010664	19.9	6.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	65978	66823	+	LLMDKN_010665	32.0	9.0	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	66890	67045	+	LLMDKN_010666	5.7	9.4		
contig_3	67053	67184	+	LLMDKN_010667	5.1	9.3	PF00403.32|HMA	PFAM:PF00403.32
contig_3	67236	67442	+	LLMDKN_010668	7.5	10.9	PF00403.32|HMA	PFAM:PF00403.32
contig_3	67450	67776	+	LLMDKN_010669	12.6	8.2		
contig_3	67832	69268	+	LLMDKN_010670	51.1	5.1	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3	PFAM:PF00702.32, PFAM:PF08282.18
contig_3	69265	69447	+	LLMDKN_010671	6.5	10.3		
contig_3	69468	69965	-	LLMDKN_010672	19.1	9.4	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_3	69962	70402	-	LLMDKN_010673	16.8	4.9		
contig_3	71725	72021	-	LLMDKN_010675	11.0	9.8		
contig_3	72008	72331	-	LLMDKN_010676	12.0	4.8		
contig_3	72367	72597	-	LLMDKN_010677	8.4	9.4		
contig_3	72616	72765	-	LLMDKN_010678	5.3	9.8		
contig_3	72765	72917	-	LLMDKN_010679	5.6	5.6		
contig_3	72957	73856	-	LLMDKN_010680	31.0	9.0		
contig_3	73898	74206	-	LLMDKN_010681	11.2	7.9		
contig_3	74317	74601	-	LLMDKN_010682	10.1	9.0		
contig_3	74778	75128	-	LLMDKN_010683	12.8	9.3	PF22544.2|HYDIN_VesB_CFA65-like_Ig	PFAM:PF22544.2
contig_3	75188	75346	+	LLMDKN_010684	5.4	7.8		
contig_3	75315	76178	-	LLMDKN_010685	32.3	6.8	PF02518.31|HATPase_c, PF13589.12|HATPase_c_3	PFAM:PF02518.31, PFAM:PF13589.12
contig_3	76382	76600	+	LLMDKN_010686	7.7	4.5		
contig_3	76850	77323	-	LLMDKN_010687	17.5	9.9	PF00158.32|Sigma54_activat, PF14532.12|Sigma54_activ_2	PFAM:PF00158.32, PFAM:PF14532.12
contig_3	77450	77671	-	LLMDKN_010688	8.0	6.2		
contig_3	77695	78138	-	LLMDKN_010689	17.3	9.1	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	78250	78600	+	LLMDKN_010690	13.0	8.9	PF16287.11|DUF4933	PFAM:PF16287.11
contig_3	78570	78737	+	LLMDKN_010691	6.5	4.5		
contig_3	78679	78972	+	LLMDKN_010692	11.1	9.6		
contig_3	78932	79165	+	LLMDKN_010693	8.4	6.5		
contig_3	79182	79331	+	LLMDKN_010694	5.3	6.5		
contig_3	79350	79514	+	LLMDKN_010695	5.9	4.7		
contig_3	79604	79783	+	LLMDKN_010696	6.7	5.5		
contig_3	79780	79911	+	LLMDKN_010697	4.8	4.6		
contig_3	79919	80566	+	LLMDKN_010698	24.7	9.0	PF12704.14|MacB_PCD	PFAM:PF12704.14
contig_3	80578	81735	+	LLMDKN_010699	43.2	8.5	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	81686	82021	+	LLMDKN_010700	12.7	9.6	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	82508	82714	+	LLMDKN_010702	7.5	5.0		
contig_3	82748	82906	+	LLMDKN_010703	6.1	6.0		
contig_3	82853	83224	-	LLMDKN_010704	13.8	9.5	PF16270.11|DUF4923	PFAM:PF16270.11
contig_3	83182	83454	-	LLMDKN_010705	10.2	10.0	PF16270.11|DUF4923	PFAM:PF16270.11
contig_3	83472	83618	-	LLMDKN_010706	5.8	4.9		
contig_3	83636	83953	-	LLMDKN_010707	12.1	5.8		
contig_3	84445	84867	-	LLMDKN_010708	15.7	8.7		
contig_3	85089	85586	+	LLMDKN_010709	19.1	8.9		
contig_3	86309	86611	-	LLMDKN_010711	11.8	9.2		
contig_3	88076	88414	+	LLMDKN_010712	12.4	8.8	PF02132.21|RecR_ZnF	PFAM:PF02132.21
contig_3	88487	88609	+	LLMDKN_010713	4.3	4.9	PF21175.2|RecR_C	PFAM:PF21175.2
contig_3	88649	88819	+	LLMDKN_010714	6.4	9.6		
contig_3	88816	89100	+	LLMDKN_010715	10.5	9.2		
contig_3	89104	89442	+	LLMDKN_010716	13.2	5.5	PF13302.13|Acetyltransf_3	PFAM:PF13302.13
contig_3	89458	89640	+	LLMDKN_010717	6.9	7.7		
contig_3	89643	89813	-	LLMDKN_010718	6.6	9.1		
contig_3	89855	90052	-	LLMDKN_010719	7.6	4.6		
contig_3	90076	90231	-	LLMDKN_010720	5.7	5.0		
contig_3	90302	90481	-	LLMDKN_010721	6.6	6.2		
contig_3	90478	90666	-	LLMDKN_010722	7.2	6.6		
contig_3	90638	91162	-	LLMDKN_010723	19.9	5.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_3	91168	91428	-	LLMDKN_010724	9.4	4.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_3	91482	91616	-	LLMDKN_010725	5.2	6.0		
contig_3	92310	92447	-	LLMDKN_010727	5.2	9.7		
contig_3	92874	93221	-	LLMDKN_010729	13.0	10.0		
contig_3	93199	93387	-	LLMDKN_010730	7.8	10.4		
contig_3	93971	94282	-	LLMDKN_010731	12.6	9.7		
contig_3	94234	94452	-	LLMDKN_010732	8.3	6.7		
contig_3	94585	94737	+	LLMDKN_010733	5.9	4.5		
contig_3	94734	95174	+	LLMDKN_010734	17.0	6.7		
contig_3	95158	95385	+	LLMDKN_010735	9.0	9.3		
contig_3	95369	95608	+	LLMDKN_010736	9.6	9.5	PF16344.10|FecR_C	PFAM:PF16344.10
contig_3	96209	96508	+	LLMDKN_010737	10.6	4.4	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_3	96568	97098	+	LLMDKN_010738	18.8	8.9	PF07715.20|Plug	PFAM:PF07715.20
contig_3	97188	97289	+	LLMDKN_010739	3.7	8.3		
contig_3	97286	97723	+	LLMDKN_010740	16.9	5.6		
contig_3	97729	98382	+	LLMDKN_010741	24.9	9.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	98357	99313	+	LLMDKN_010742	35.3	6.3		
contig_3	99381	99593	+	LLMDKN_010743	8.0	4.2		
contig_3	99547	99687	+	LLMDKN_010744	5.3	5.1		
contig_3	99800	99961	+	LLMDKN_010745	6.1	9.2		
contig_3	100087	100449	+	LLMDKN_010746	13.8	5.6		
contig_3	100527	101018	+	LLMDKN_010747	18.6	5.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_3	100961	101287	+	LLMDKN_010748	12.3	4.9		
contig_3	101606	101863	+	LLMDKN_010749	10.0	9.5		
contig_3	102020	102169	+	LLMDKN_010750	5.3	5.1		
contig_3	102244	102381	+	LLMDKN_010751	5.5	9.9		
contig_3	102357	102590	+	LLMDKN_010752	9.0	6.2		
contig_3	102550	102825	+	LLMDKN_010753	10.0	4.9		
contig_3	102822	103028	+	LLMDKN_010754	8.1	9.5		
contig_3	103091	103339	+	LLMDKN_010755	9.2	9.3		
contig_3	103324	104010	+	LLMDKN_010756	25.6	5.1	PF02837.24|Glyco_hydro_2_N, PF22666.2|Glyco_hydro_2_N2	PFAM:PF02837.24, PFAM:PF22666.2
contig_3	104032	104217	+	LLMDKN_010757	6.8	9.5		
contig_3	104210	104578	+	LLMDKN_010758	14.4	6.3	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_3	104656	105219	+	LLMDKN_010759	21.9	9.3		
contig_3	105168	105692	+	LLMDKN_010760	19.2	5.8	PF18565.7|Glyco_hydro2_C5	PFAM:PF18565.7
contig_3	105939	106190	+	LLMDKN_010761	9.4	9.0		
contig_3	106215	106733	+	LLMDKN_010762	20.2	9.3		
contig_3	106708	106797	+	LLMDKN_010763	3.1	4.5		
contig_3	106860	107372	+	LLMDKN_010764	19.8	8.3		
contig_3	107759	108169	-	LLMDKN_010765	15.8	6.1	PF10502.14|Peptidase_S26	PFAM:PF10502.14
contig_3	108261	108542	-	LLMDKN_010766	11.3	9.5		
contig_3	108628	108831	-	LLMDKN_010767	7.7	6.7		
contig_3	109092	109265	-	LLMDKN_010768	6.1	6.0		
contig_3	109425	109574	+	LLMDKN_010769	5.6	9.2	PF13404.12|HTH_AsnC-type, PF13412.12|HTH_24	PFAM:PF13404.12, PFAM:PF13412.12
contig_3	109589	109804	+	LLMDKN_010770	8.3	4.9	PF01037.27|AsnC_trans_reg	PFAM:PF01037.27
contig_3	109823	110083	-	LLMDKN_010771	9.9	6.7		
contig_3	110183	110320	-	LLMDKN_010772	5.6	8.9		
contig_3	110767	110979	-	LLMDKN_010773	8.3	4.5		
contig_3	111295	111777	+	LLMDKN_010774	18.7	9.2		
contig_3	111849	112076	+	LLMDKN_010775	8.8	7.8		
contig_3	112200	112523	+	LLMDKN_010776	13.5	9.5		
contig_3	112598	113104	+	LLMDKN_010777	19.8	9.3		
contig_3	113174	113341	+	LLMDKN_010778	6.6	6.5		
contig_3	113329	113619	+	LLMDKN_010779	10.9	6.3		
contig_3	113518	113730	-	LLMDKN_010780	7.8	10.4		
contig_3	113791	114027	-	LLMDKN_010781	8.8	9.5		
contig_3	114359	115003	+	LLMDKN_010782	25.1	9.3		
contig_3	114993	115271	+	LLMDKN_010783	10.1	10.2		
contig_3	115234	115512	+	LLMDKN_010784	11.1	9.6		
contig_3	115503	115610	+	LLMDKN_010785	3.8	4.2		
contig_3	115708	116082	+	LLMDKN_010786	14.4	9.0		
contig_3	116173	116337	+	LLMDKN_010787	6.1	9.7		
contig_3	116624	116791	+	LLMDKN_010788	6.1	8.1		
contig_3	117111	117494	+	LLMDKN_010789	14.8	9.4		
contig_3	117540	117665	-	LLMDKN_010790	5.0	10.2		
contig_3	117738	117971	+	LLMDKN_010791	8.3	9.8		
contig_3	117931	118413	+	LLMDKN_010792	18.8	6.6		
contig_3	118574	118741	+	LLMDKN_010793	6.6	8.9		
contig_3	118701	119039	+	LLMDKN_010794	12.6	4.9		
contig_3	119096	119305	+	LLMDKN_010795	7.5	5.2		
contig_3	119257	119646	+	LLMDKN_010796	14.3	4.6	PF06321.17|P_gingi_FimA	PFAM:PF06321.17
contig_3	119643	119765	+	LLMDKN_010797	4.5	5.6		
contig_3	119722	120399	+	LLMDKN_010798	25.6	5.2		
contig_3	120348	120518	+	LLMDKN_010799	6.5	9.6	PF15495.12|Fimbrillin_C	PFAM:PF15495.12
contig_3	120661	120861	+	LLMDKN_010800	7.8	4.7		
contig_3	121067	121432	+	LLMDKN_010801	14.1	4.8		
contig_3	121429	121638	+	LLMDKN_010802	8.0	5.0		
contig_3	121826	122086	-	LLMDKN_010803	9.9	9.3		
contig_3	122086	122247	-	LLMDKN_010804	6.1	9.6		
contig_3	122223	122615	-	LLMDKN_010805	15.3	9.2		
contig_3	122964	123293	-	LLMDKN_010806	12.7	5.4		
contig_3	123368	123838	-	LLMDKN_010807	18.3	6.7		
contig_3	123838	124053	-	LLMDKN_010808	7.9	5.7		
contig_3	124150	124545	-	LLMDKN_010809	15.5	10.2		
contig_3	124762	124926	+	LLMDKN_010810	6.3	4.7		
contig_3	125718	125861	+	LLMDKN_010812	5.2	4.4	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	125858	126046	+	LLMDKN_010813	7.0	9.1		
contig_3	126158	126247	+	LLMDKN_010814	3.5	4.8		
contig_3	126229	126420	+	LLMDKN_010815	7.0	5.1		
contig_3	126480	126725	+	LLMDKN_010816	8.9	5.2	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_3	126869	127246	-	LLMDKN_010817	14.5	5.5	PF12705.13|PDDEXK_1	PFAM:PF12705.13
contig_3	127904	128170	-	LLMDKN_010818	10.1	7.9		
contig_3	128190	128366	-	LLMDKN_010819	6.6	9.2		
contig_3	128308	128802	-	LLMDKN_010820	19.4	6.8		
contig_3	128768	129400	-	LLMDKN_010821	25.4	6.9		
contig_3	129358	129735	-	LLMDKN_010822	14.6	4.7		
contig_3	129745	130317	-	LLMDKN_010823	22.0	9.3	PF12705.13|PDDEXK_1	PFAM:PF12705.13
contig_3	130256	131164	-	LLMDKN_010824	35.1	4.7	PF13361.12|UvrD_C, PF13538.12|UvrD_C_2	PFAM:PF13361.12, PFAM:PF13538.12
contig_3	131216	131644	-	LLMDKN_010825	16.6	9.3	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_3	131641	131982	-	LLMDKN_010826	13.3	5.9	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_3	132275	132616	-	LLMDKN_010827	13.1	5.4		
contig_3	132925	133503	-	LLMDKN_010828	22.2	6.3	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	133540	133692	-	LLMDKN_010829	5.5	5.6	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	133763	133915	-	LLMDKN_010830	5.9	5.4	PF00728.28|Glyco_hydro_20	PFAM:PF00728.28
contig_3	134239	134418	-	LLMDKN_010831	6.7	9.9		
contig_3	134966	135685	+	LLMDKN_010832	27.0	9.0		
contig_3	135642	135965	+	LLMDKN_010833	12.3	5.8		
contig_3	136077	136310	+	LLMDKN_010834	8.6	8.0		
contig_3	136314	136511	+	LLMDKN_010835	7.5	11.0		
contig_3	136679	137059	+	LLMDKN_010836	14.8	9.2		
contig_3	137114	137398	+	LLMDKN_010837	10.7	9.1		
contig_3	137529	137840	+	LLMDKN_010838	11.2	4.7	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_3	137866	138018	+	LLMDKN_010839	5.5	8.2		
contig_3	138040	138234	+	LLMDKN_010840	7.1	6.5		
contig_3	138282	138656	+	LLMDKN_010841	13.9	9.6		
contig_3	138724	138975	+	LLMDKN_010842	9.7	9.2		
contig_3	138972	139391	+	LLMDKN_010843	16.4	7.9		
contig_3	139388	140077	+	LLMDKN_010844	26.2	9.4	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_3	140176	140541	+	LLMDKN_010845	14.0	5.3		
contig_3	140548	140826	+	LLMDKN_010846	11.1	10.1		
contig_3	140896	141021	+	LLMDKN_010847	4.6	8.8		
contig_3	141003	141242	+	LLMDKN_010848	9.4	5.7		
contig_3	141288	141557	+	LLMDKN_010849	10.0	6.7	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_3	141620	142213	+	LLMDKN_010850	22.3	8.6	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_3	143034	143366	+	LLMDKN_010851	13.2	6.7	PF02899.23|Phage_int_SAM_1, PF13495.12|Phage_int_SAM_4	PFAM:PF02899.23, PFAM:PF13495.12
contig_3	143371	143655	+	LLMDKN_010852	11.1	9.4		
contig_3	143594	143755	+	LLMDKN_010853	6.5	9.2		
contig_3	143873	143980	+	LLMDKN_010854	4.1	4.4		
contig_3	144075	144329	+	LLMDKN_010855	10.1	7.7		
contig_3	144330	144560	+	LLMDKN_010856	9.2	7.8		
contig_3	144778	145029	+	LLMDKN_010857	9.8	5.1		
contig_3	145258	145464	+	LLMDKN_010858	8.2	4.1	PF24832.1|DUF7716	PFAM:PF24832.1
contig_3	145543	145809	+	LLMDKN_010859	10.3	5.7		
contig_3	146025	146519	+	LLMDKN_010860	19.4	4.5		SO:0001217, UniRef:UniRef50_A0A0I9S9K6
contig_3	146565	146717	+	LLMDKN_010861	6.1	4.6		
contig_3	147136	147489	-	LLMDKN_010862	13.7	9.3		
contig_3	147833	148000	+	LLMDKN_010863	6.2	9.1		
contig_3	148078	148299	+	LLMDKN_010864	8.4	6.6	PF01661.27|Macro	PFAM:PF01661.27
contig_3	148368	148691	+	LLMDKN_010865	12.5	9.8		
contig_3	149440	149646	+	LLMDKN_010867	7.8	9.0		
contig_3	149753	149881	+	LLMDKN_010868	4.7	5.5		
contig_3	150015	150356	+	LLMDKN_010869	13.3	9.1		
contig_3	150353	150475	+	LLMDKN_010870	4.8	9.8		
contig_3	150901	151056	-	LLMDKN_010871	5.8	9.8		
contig_3	151093	151338	-	LLMDKN_010872	9.2	9.7		
contig_3	151310	151483	-	LLMDKN_010873	6.2	8.8		
contig_3	151504	151881	-	LLMDKN_010874	14.7	10.6		
contig_3	151921	152073	-	LLMDKN_010875	6.1	9.2		
contig_3	152525	152668	+	LLMDKN_010876	5.6	4.8		
contig_3	152685	152882	+	LLMDKN_010877	7.5	9.3		
contig_3	152840	153016	+	LLMDKN_010878	6.9	9.4		
contig_3	153157	153351	+	LLMDKN_010879	7.4	5.7	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_3	153357	153509	+	LLMDKN_010880	5.9	9.4		
contig_3	153704	153817	-	LLMDKN_010881	4.4	5.0		
contig_3	153843	154094	-	LLMDKN_010882	9.4	4.4		
contig_3	154124	154366	-	LLMDKN_010883	9.3	5.6		
contig_3	154802	155032	-	LLMDKN_010884	9.6	5.8		
contig_3	155017	155214	-	LLMDKN_010885	8.0	6.7		
contig_3	155383	155826	-	LLMDKN_010886	17.1	8.3		
contig_3	155817	156086	-	LLMDKN_010887	10.6	5.0		
contig_3	156071	156208	-	LLMDKN_010888	5.0	6.0	PF20030.5|bpMoxR	PFAM:PF20030.5
contig_3	156313	156597	-	LLMDKN_010889	10.7	9.9	PF07728.20|AAA_5, PF20030.5|bpMoxR	PFAM:PF07728.20, PFAM:PF20030.5
contig_3	156763	156972	+	LLMDKN_010890	7.6	6.6	PF20613.4|HipA_2	PFAM:PF20613.4
contig_3	156969	157202	+	LLMDKN_010891	8.5	4.4		
contig_3	157223	157477	+	LLMDKN_010892	9.7	4.6		
contig_3	157906	158259	-	LLMDKN_010894	13.7	5.2	PF23562.2|AMP-binding_C_3	PFAM:PF23562.2
contig_3	158235	158564	-	LLMDKN_010895	12.2	9.4		
contig_3	158540	158746	-	LLMDKN_010896	7.9	10.3		
contig_3	158697	159326	-	LLMDKN_010897	24.1	9.1		
contig_3	159342	159572	-	LLMDKN_010898	8.8	6.7		
contig_3	159775	159978	-	LLMDKN_010899	7.6	9.8	PF02080.26|TrkA_C	PFAM:PF02080.26
contig_3	160171	160350	-	LLMDKN_010900	6.6	11.8	PF00999.27|Na_H_Exchanger	PFAM:PF00999.27
contig_3	160329	160910	-	LLMDKN_010901	21.6	9.1	PF00999.27|Na_H_Exchanger	PFAM:PF00999.27
contig_3	160964	161128	-	LLMDKN_010902	5.9	6.5		
contig_3	161315	161575	-	LLMDKN_010903	10.0	10.2		
contig_3	161684	161992	+	LLMDKN_010904	11.0	9.8		
contig_3	163154	163345	-	LLMDKN_010907	6.8	9.4		
contig_3	163284	163484	-	LLMDKN_010908	7.5	9.7		
contig_3	163453	164010	-	LLMDKN_010909	20.8	5.9		
contig_3	164441	164713	-	LLMDKN_010910	10.3	10.7		
contig_3	164771	165106	-	LLMDKN_010911	12.5	8.8	PF00027.35|cNMP_binding	PFAM:PF00027.35
contig_3	165454	165891	-	LLMDKN_010912	16.7	6.2		
contig_3	166097	166345	-	LLMDKN_010913	9.4	5.5		
contig_3	166329	167222	-	LLMDKN_010914	33.6	7.7	PF00158.32|Sigma54_activat, PF02954.25|HTH_8, PF14532.12|Sigma54_activ_2	PFAM:PF00158.32, PFAM:PF02954.25, PFAM:PF14532.12
contig_3	167450	167869	-	LLMDKN_010915	15.5	9.2	PF00072.30|Response_reg	PFAM:PF00072.30
contig_3	168020	168199	-	LLMDKN_010916	7.1	9.9		
contig_3	168184	168729	-	LLMDKN_010917	21.3	9.1		
contig_3	168754	169038	-	LLMDKN_010918	11.0	4.6		
contig_3	169028	169516	-	LLMDKN_010919	18.5	5.6	PF00149.33|Metallophos	PFAM:PF00149.33
contig_3	169897	170175	+	LLMDKN_010920	10.4	6.1		
contig_3	170157	170642	+	LLMDKN_010921	18.4	5.4	PF12704.14|MacB_PCD	PFAM:PF12704.14
contig_3	170648	170989	+	LLMDKN_010922	12.3	6.8	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	171066	172067	+	LLMDKN_010923	37.8	6.7	PF02687.27|FtsX, PF12704.14|MacB_PCD	PFAM:PF02687.27, PFAM:PF12704.14
contig_3	173525	174541	+	LLMDKN_010925	38.7	9.0	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	174496	175065	+	LLMDKN_010926	21.9	9.3	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	175123	175284	+	LLMDKN_010927	6.0	9.5		
contig_3	175321	175485	+	LLMDKN_010928	6.2	4.9		
contig_3	175630	176007	+	LLMDKN_010929	14.0	8.1		
contig_3	176004	176321	+	LLMDKN_010930	11.9	7.7	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	176580	176747	+	LLMDKN_010931	6.2	9.6		
contig_3	176871	177038	+	LLMDKN_010932	6.5	5.7		
contig_3	177025	177414	+	LLMDKN_010933	14.6	8.5	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	178116	178247	+	LLMDKN_010935	4.9	11.8		
contig_3	178308	178535	+	LLMDKN_010936	9.0	9.6		
contig_3	178474	179151	+	LLMDKN_010937	25.2	6.4	PF02687.27|FtsX, PF12704.14|MacB_PCD	PFAM:PF02687.27, PFAM:PF12704.14
contig_3	179109	179306	+	LLMDKN_010938	7.3	4.8		
contig_3	179400	179669	+	LLMDKN_010939	10.4	4.7		
contig_3	179666	180007	+	LLMDKN_010940	12.7	8.8		
contig_3	179995	180420	+	LLMDKN_010941	15.7	5.5	PF02687.27|FtsX	PFAM:PF02687.27
contig_3	180620	180859	-	LLMDKN_010942	8.8	5.4		
contig_3	180810	181052	-	LLMDKN_010943	9.0	9.7		
contig_3	181054	181566	-	LLMDKN_010944	19.0	10.4		
contig_3	181566	181868	-	LLMDKN_010945	10.8	6.7		
contig_3	181981	182241	+	LLMDKN_010946	10.0	4.4		
contig_3	182286	182636	+	LLMDKN_010947	13.0	5.3	PF00702.32|Hydrolase	PFAM:PF00702.32
contig_3	182710	182916	+	LLMDKN_010948	7.8	9.4		
contig_3	183184	183504	+	LLMDKN_010949	12.1	6.3		
contig_3	183720	183848	+	LLMDKN_010950	4.8	6.0		
contig_3	184624	184878	+	LLMDKN_010952	9.2	6.5		
contig_3	184845	185360	+	LLMDKN_010953	18.6	5.1		
contig_3	185368	185775	+	LLMDKN_010954	15.2	9.2		
contig_3	185801	186532	+	LLMDKN_010955	26.4	9.7		
contig_3	186612	186839	-	LLMDKN_010956	7.8	5.7		
contig_3	187012	187860	-	LLMDKN_010957	32.1	6.9	PF13291.12|ACT_4, PF19296.4|RelA_AH_RIS	PFAM:PF13291.12, PFAM:PF19296.4
contig_3	187869	188306	-	LLMDKN_010958	16.7	5.8	PF02824.27|TGS	PFAM:PF02824.27
contig_3	188312	188470	-	LLMDKN_010959	6.2	10.2		
contig_3	188538	188765	-	LLMDKN_010960	8.9	8.0		
contig_3	188713	189063	-	LLMDKN_010961	13.3	5.6		
contig_3	189100	189351	-	LLMDKN_010962	9.8	6.3		
contig_3	189360	189698	+	LLMDKN_010963	12.9	10.0		
contig_3	189710	190855	+	LLMDKN_010964	42.5	5.9		
contig_3	190935	191438	-	LLMDKN_010965	19.8	9.7	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_3	191384	191761	-	LLMDKN_010966	14.9	9.0		
contig_3	191772	191912	-	LLMDKN_010967	5.5	8.1		
contig_3	191854	192198	-	LLMDKN_010968	13.2	8.5		
contig_3	192674	192919	-	LLMDKN_010970	9.2	5.1	PF00076.28|RRM_1	PFAM:PF00076.28
contig_3	192916	193110	-	LLMDKN_010971	7.6	9.4		
contig_3	193442	194053	+	LLMDKN_010972	23.0	9.2	PF02222.28|ATP-grasp, PF02786.22|CPSase_L_D2, PF22660.2|RS_preATP-grasp-like	PFAM:PF02222.28, PFAM:PF02786.22, PFAM:PF22660.2
contig_3	194055	194339	+	LLMDKN_010973	10.7	5.3	PF02222.28|ATP-grasp	PFAM:PF02222.28
contig_3	194311	194679	+	LLMDKN_010974	13.7	5.9	PF02222.28|ATP-grasp, PF21244.3|PurT_C	PFAM:PF02222.28, PFAM:PF21244.3
contig_3	195134	195280	+	LLMDKN_010975	5.9	9.5		
contig_3	195310	195450	+	LLMDKN_010976	5.1	5.4		
contig_3	195501	195692	+	LLMDKN_010977	6.9	6.5		
contig_3	195707	196000	+	LLMDKN_010978	10.7	9.0	PF00006.31|ATP-synt_ab	PFAM:PF00006.31
contig_3	196142	196411	+	LLMDKN_010979	9.6	5.4	PF00006.31|ATP-synt_ab	PFAM:PF00006.31
contig_3	196440	196829	+	LLMDKN_010980	14.6	5.1	PF22919.1|ATP-synt_VA_C	PFAM:PF22919.1
contig_3	196841	197086	+	LLMDKN_010981	8.6	4.5	PF02823.21|ATP-synt_DE_N	PFAM:PF02823.21
contig_3	197116	197469	+	LLMDKN_010982	13.0	6.2		
contig_3	197530	198102	+	LLMDKN_010983	21.2	6.1		
contig_3	198207	198683	+	LLMDKN_010984	17.5	6.7	PF00119.25|ATP-synt_A	PFAM:PF00119.25
contig_3	200061	200477	+	LLMDKN_010988	15.1	4.7	PF02874.29|ATP-synt_ab_N	PFAM:PF02874.29
contig_3	201344	201568	+	LLMDKN_010990	8.4	6.5	PF00306.32|ATP-synt_ab_C	PFAM:PF00306.32
contig_3	201786	201950	+	LLMDKN_010991	6.2	9.7		
contig_3	201922	202161	+	LLMDKN_010992	9.1	5.8		
contig_3	202166	202534	+	LLMDKN_010993	13.6	4.9	PF00231.24|ATP-synt	PFAM:PF00231.24
contig_3	202645	202905	+	LLMDKN_010994	9.7	7.9		
contig_3	202998	203525	+	LLMDKN_010995	20.3	5.2	PF13604.12|AAA_30	PFAM:PF13604.12
contig_3	203656	204486	+	LLMDKN_010996	32.6	6.3		
contig_3	204624	204911	+	LLMDKN_010997	10.7	10.1	PF00570.28|HRDC	PFAM:PF00570.28
contig_3	204927	205238	+	LLMDKN_010998	11.5	9.3	PF14493.12|HTH_40	PFAM:PF14493.12
contig_3	205898	206473	+	LLMDKN_011000	22.1	8.6		
contig_3	206470	206970	+	LLMDKN_011001	19.0	9.4		
contig_3	207029	207166	-	LLMDKN_011002	5.5	8.6		
contig_3	207174	207740	+	LLMDKN_011003	21.1	5.4	PF13533.12|Biotin_lipoyl_2, PF16576.10|HlyD_D23	PFAM:PF13533.12, PFAM:PF16576.10
contig_3	207749	208078	+	LLMDKN_011004	12.2	5.0	PF16576.10|HlyD_D23	PFAM:PF16576.10
contig_3	208017	208259	+	LLMDKN_011005	9.1	6.6		
