locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOHMJLD_03882	gene	729	axeA1			
IFOHMJLD_03882	CDS	729	axeA1	3.1.1.72	COG0657	Acetylxylan esterase
IFOHMJLD_03883	gene	822	panB			
IFOHMJLD_03883	CDS	822	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
IFOHMJLD_03884	gene	1167				
IFOHMJLD_03884	CDS	1167				hypothetical protein
IFOHMJLD_03885	gene	387	dgkA			
IFOHMJLD_03885	CDS	387	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
IFOHMJLD_03886	gene	2214	relA			
IFOHMJLD_03886	CDS	2214	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
IFOHMJLD_03887	gene	1518				
IFOHMJLD_03887	CDS	1518				hypothetical protein
IFOHMJLD_03888	gene	312				
IFOHMJLD_03888	CDS	312				hypothetical protein
IFOHMJLD_03889	gene	1005				
IFOHMJLD_03889	CDS	1005				hypothetical protein
IFOHMJLD_03890	gene	624				
IFOHMJLD_03890	CDS	624				hypothetical protein
IFOHMJLD_03891	gene	309				
IFOHMJLD_03891	CDS	309				hypothetical protein
IFOHMJLD_03892	gene	1350				
IFOHMJLD_03892	CDS	1350				hypothetical protein
IFOHMJLD_03893	gene	987				
IFOHMJLD_03893	CDS	987				hypothetical protein
IFOHMJLD_03894	gene	576				
IFOHMJLD_03894	CDS	576				hypothetical protein
IFOHMJLD_03895	gene	903				
IFOHMJLD_03895	CDS	903				hypothetical protein
IFOHMJLD_03896	gene	504				
IFOHMJLD_03896	CDS	504				hypothetical protein
IFOHMJLD_03897	gene	594				
IFOHMJLD_03897	CDS	594				hypothetical protein
IFOHMJLD_03898	gene	222				
IFOHMJLD_03898	CDS	222				hypothetical protein
IFOHMJLD_03899	gene	309				
IFOHMJLD_03899	CDS	309				hypothetical protein
IFOHMJLD_03900	gene	246				
IFOHMJLD_03900	CDS	246				hypothetical protein
IFOHMJLD_03901	gene	234				
IFOHMJLD_03901	CDS	234				hypothetical protein
IFOHMJLD_03902	gene	258				
IFOHMJLD_03902	CDS	258				hypothetical protein
IFOHMJLD_03903	gene	1290				
IFOHMJLD_03903	CDS	1290				hypothetical protein
IFOHMJLD_03904	gene	423				
IFOHMJLD_03904	CDS	423				hypothetical protein
IFOHMJLD_03905	gene	597				
IFOHMJLD_03905	CDS	597				hypothetical protein
IFOHMJLD_03906	gene	222				
IFOHMJLD_03906	CDS	222				hypothetical protein
IFOHMJLD_03907	gene	216				
IFOHMJLD_03907	CDS	216				hypothetical protein
IFOHMJLD_03908	gene	591				
IFOHMJLD_03908	CDS	591				hypothetical protein
IFOHMJLD_03909	gene	1419	ahcY			
IFOHMJLD_03909	CDS	1419	ahcY	3.13.2.1	COG0499	Adenosylhomocysteinase
IFOHMJLD_03910	gene	2502				
IFOHMJLD_03910	CDS	2502				hypothetical protein
IFOHMJLD_03911	gene	1542	atsA_6			
IFOHMJLD_03911	CDS	1542	atsA_6	3.1.6.1		Arylsulfatase
IFOHMJLD_03912	gene	1950				
IFOHMJLD_03912	CDS	1950				hypothetical protein
IFOHMJLD_03913	gene	3513				
IFOHMJLD_03913	CDS	3513			COG4771	TonB-dependent receptor P3
IFOHMJLD_03914	gene	981				
IFOHMJLD_03914	CDS	981				hypothetical protein
IFOHMJLD_03915	gene	552	sigW_7			
IFOHMJLD_03915	CDS	552	sigW_7		COG1595	ECF RNA polymerase sigma factor SigW
IFOHMJLD_03916	gene	1239	lolE_2			
IFOHMJLD_03916	CDS	1239	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
IFOHMJLD_03917	gene	333	rbfA			
IFOHMJLD_03917	CDS	333	rbfA		COG0858	Ribosome-binding factor A
IFOHMJLD_03918	gene	639	trmR			
IFOHMJLD_03918	CDS	639	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
IFOHMJLD_03919	gene	1458	pyk			
IFOHMJLD_03919	CDS	1458	pyk	2.7.1.40		Pyruvate kinase
IFOHMJLD_03920	gene	420	aroQ			
IFOHMJLD_03920	CDS	420	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
IFOHMJLD_03921	gene	960	xerD_3			
IFOHMJLD_03921	CDS	960	xerD_3			Tyrosine recombinase XerD
IFOHMJLD_03922	gene	1692				
IFOHMJLD_03922	CDS	1692				hypothetical protein
IFOHMJLD_03923	gene	1071	resA_10			
IFOHMJLD_03923	CDS	1071	resA_10			Thiol-disulfide oxidoreductase ResA
IFOHMJLD_03924	gene	1539	comM			
IFOHMJLD_03924	CDS	1539	comM		COG0606	Competence protein ComM
IFOHMJLD_03925	gene	1701				
IFOHMJLD_03925	CDS	1701				hypothetical protein
IFOHMJLD_03926	gene	1200				
IFOHMJLD_03926	CDS	1200				hypothetical protein
IFOHMJLD_03927	gene	447				
IFOHMJLD_03927	CDS	447				hypothetical protein
IFOHMJLD_03928	gene	1710				
IFOHMJLD_03928	CDS	1710				hypothetical protein
IFOHMJLD_03929	gene	1086	ahbD			
IFOHMJLD_03929	CDS	1086	ahbD	1.3.98.6	COG0535	AdoMet-dependent heme synthase
IFOHMJLD_03930	gene	489				
IFOHMJLD_03930	CDS	489				hypothetical protein
IFOHMJLD_03931	gene	2061	FCS1			
IFOHMJLD_03931	CDS	2061	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
IFOHMJLD_03932	gene	1236				
IFOHMJLD_03932	CDS	1236				hypothetical protein
IFOHMJLD_03933	gene	1164				
IFOHMJLD_03933	CDS	1164				hypothetical protein
IFOHMJLD_03934	gene	891	egtB			
IFOHMJLD_03934	CDS	891	egtB	1.14.99.50		Hercynine oxygenase
IFOHMJLD_03935	gene	1395				
IFOHMJLD_03935	CDS	1395				hypothetical protein
IFOHMJLD_03936	gene	936				
IFOHMJLD_03936	CDS	936				hypothetical protein
IFOHMJLD_03937	gene	330				
IFOHMJLD_03937	CDS	330				hypothetical protein
IFOHMJLD_03938	gene	1083				
IFOHMJLD_03938	CDS	1083				hypothetical protein
IFOHMJLD_03939	gene	315				
IFOHMJLD_03939	CDS	315				hypothetical protein
IFOHMJLD_03940	gene	1083				
IFOHMJLD_03940	CDS	1083				hypothetical protein
IFOHMJLD_03941	gene	2040	metG			
IFOHMJLD_03941	CDS	2040	metG	6.1.1.10		Methionine--tRNA ligase
IFOHMJLD_03942	gene	1446	tuaB_3			
IFOHMJLD_03942	CDS	1446	tuaB_3		COG2244	Teichuronic acid biosynthesis protein TuaB
IFOHMJLD_03943	gene	1185				
IFOHMJLD_03943	CDS	1185				hypothetical protein
IFOHMJLD_03944	gene	1008				
IFOHMJLD_03944	CDS	1008				hypothetical protein
IFOHMJLD_03945	gene	1200	mshA_11			
IFOHMJLD_03945	CDS	1200	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IFOHMJLD_03946	gene	648				
IFOHMJLD_03946	CDS	648				hypothetical protein
IFOHMJLD_03947	gene	1131				
IFOHMJLD_03947	CDS	1131		5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
IFOHMJLD_03948	gene	1203	wecC_2			
IFOHMJLD_03948	CDS	1203	wecC_2	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
IFOHMJLD_03949	gene	1266	mshA_12			
IFOHMJLD_03949	CDS	1266	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
IFOHMJLD_03950	gene	774				
IFOHMJLD_03950	CDS	774		2.4.1.-	COG0463	PGL/p-HBAD biosynthesis glycosyltransferase
IFOHMJLD_03951	gene	906	cobB			
IFOHMJLD_03951	CDS	906	cobB	2.3.1.286		NAD-dependent protein deacylase
IFOHMJLD_03952	gene	585	mip_2			
IFOHMJLD_03952	CDS	585	mip_2	5.2.1.8	COG0545	Outer membrane protein MIP
IFOHMJLD_03953	gene	870				
IFOHMJLD_03953	CDS	870				hypothetical protein
IFOHMJLD_03954	gene	2904				
IFOHMJLD_03954	CDS	2904			COG4771	TonB-dependent receptor P3
IFOHMJLD_03955	gene	1395				
IFOHMJLD_03955	CDS	1395				hypothetical protein
IFOHMJLD_03956	gene	1254	hflX			
IFOHMJLD_03956	CDS	1254	hflX			GTPase HflX
IFOHMJLD_03957	gene	1992				
IFOHMJLD_03957	CDS	1992				hypothetical protein
IFOHMJLD_03958	gene	2490				
IFOHMJLD_03958	CDS	2490				hypothetical protein
IFOHMJLD_03959	gene	1647	fumB			
IFOHMJLD_03959	CDS	1647	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
IFOHMJLD_03960	gene	1146				
IFOHMJLD_03960	CDS	1146				hypothetical protein
IFOHMJLD_03961	gene	2157				
IFOHMJLD_03961	CDS	2157				hypothetical protein
IFOHMJLD_03962	gene	1656	bcaP			
IFOHMJLD_03962	CDS	1656	bcaP		COG0531	Branched-chain amino acid permease BcaP
IFOHMJLD_03963	gene	1326				
IFOHMJLD_03963	CDS	1326				hypothetical protein
IFOHMJLD_03964	gene	3036	bepE_5			
IFOHMJLD_03964	CDS	3036	bepE_5			Efflux pump membrane transporter BepE
IFOHMJLD_03965	gene	1083	mdtA_6			
IFOHMJLD_03965	CDS	1083	mdtA_6			Multidrug resistance protein MdtA
IFOHMJLD_03966	gene	1314				
IFOHMJLD_03966	CDS	1314				hypothetical protein
IFOHMJLD_03967	gene	2172	comA			
IFOHMJLD_03967	CDS	2172	comA	3.4.22.-	COG2274	Transport/processing ATP-binding protein ComA
IFOHMJLD_03968	gene	720				
IFOHMJLD_03968	CDS	720				hypothetical protein
IFOHMJLD_03969	gene	345				
IFOHMJLD_03969	CDS	345				hypothetical protein
IFOHMJLD_03970	gene	129				
IFOHMJLD_03970	CDS	129				hypothetical protein
IFOHMJLD_03971	gene	1563				
IFOHMJLD_03971	CDS	1563				hypothetical protein
IFOHMJLD_03972	gene	1254				
IFOHMJLD_03972	CDS	1254				hypothetical protein
IFOHMJLD_03973	gene	189				
IFOHMJLD_03973	CDS	189				hypothetical protein
IFOHMJLD_03974	gene	933	rsgA			
IFOHMJLD_03974	CDS	933	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
IFOHMJLD_03975	gene	561	frr			
IFOHMJLD_03975	CDS	561	frr		COG0233	Ribosome-recycling factor
IFOHMJLD_03976	gene	1059				
IFOHMJLD_03976	CDS	1059				hypothetical protein
IFOHMJLD_03977	gene	555				
IFOHMJLD_03977	CDS	555				hypothetical protein
IFOHMJLD_03978	gene	2796				
IFOHMJLD_03978	CDS	2796				hypothetical protein
IFOHMJLD_03979	gene	1590	dnaK_2			
IFOHMJLD_03979	CDS	1590	dnaK_2		COG0443	Chaperone protein DnaK
IFOHMJLD_03980	gene	849				
IFOHMJLD_03980	CDS	849				hypothetical protein
IFOHMJLD_03981	gene	150				
IFOHMJLD_03981	CDS	150				hypothetical protein
IFOHMJLD_03982	gene	711	pyrH			
IFOHMJLD_03982	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
IFOHMJLD_03983	gene	1320	dinF			
IFOHMJLD_03983	CDS	1320	dinF		COG0534	DNA damage-inducible protein F
IFOHMJLD_03984	gene	684				
IFOHMJLD_03984	CDS	684				hypothetical protein
IFOHMJLD_03985	gene	1326				
IFOHMJLD_03985	CDS	1326				hypothetical protein
IFOHMJLD_03986	gene	756	birA			
IFOHMJLD_03986	CDS	756	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
IFOHMJLD_03987	gene	357	yjbR			
IFOHMJLD_03987	CDS	357	yjbR		COG2315	putative protein YjbR
IFOHMJLD_03988	gene	366				
IFOHMJLD_03988	CDS	366				hypothetical protein
IFOHMJLD_03989	gene	234				
IFOHMJLD_03989	CDS	234				hypothetical protein
IFOHMJLD_03990	gene	438	tadA_2			
IFOHMJLD_03990	CDS	438	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
IFOHMJLD_03991	gene	291				
IFOHMJLD_03991	CDS	291				hypothetical protein
IFOHMJLD_03992	gene	711				
IFOHMJLD_03992	CDS	711				hypothetical protein
IFOHMJLD_03993	gene	687	psd			
IFOHMJLD_03993	CDS	687	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
IFOHMJLD_03994	gene	3897	dnaE			
IFOHMJLD_03994	CDS	3897	dnaE	2.7.7.7		DNA polymerase III subunit alpha
IFOHMJLD_03995	gene	315	trxA_2			
IFOHMJLD_03995	CDS	315	trxA_2		COG3118	Thioredoxin
IFOHMJLD_03996	gene	336				
IFOHMJLD_03996	CDS	336				hypothetical protein
IFOHMJLD_03997	gene	732				
IFOHMJLD_03997	CDS	732				hypothetical protein
IFOHMJLD_03998	gene	963				
IFOHMJLD_03998	CDS	963				hypothetical protein
IFOHMJLD_03999	gene	933				
IFOHMJLD_03999	CDS	933				hypothetical protein
IFOHMJLD_04000	gene	624				
IFOHMJLD_04000	CDS	624				hypothetical protein
IFOHMJLD_04001	gene	1248				
IFOHMJLD_04001	CDS	1248				hypothetical protein
IFOHMJLD_04002	gene	996	moxR1_2			
IFOHMJLD_04002	CDS	996	moxR1_2		COG0714	Chaperone MoxR1
IFOHMJLD_04003	gene	1311				
IFOHMJLD_04003	CDS	1311				hypothetical protein
IFOHMJLD_04004	gene	225				
IFOHMJLD_04004	CDS	225				hypothetical protein
IFOHMJLD_04005	gene	420				
IFOHMJLD_04005	CDS	420				hypothetical protein
IFOHMJLD_04006	gene	810	znuB			
IFOHMJLD_04006	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IFOHMJLD_04007	gene	423				
IFOHMJLD_04007	CDS	423				hypothetical protein
IFOHMJLD_04008	gene	1002				
IFOHMJLD_04008	CDS	1002				hypothetical protein
IFOHMJLD_04009	gene	1215				
IFOHMJLD_04009	CDS	1215				hypothetical protein
IFOHMJLD_04010	gene	2286				
IFOHMJLD_04010	CDS	2286				hypothetical protein
IFOHMJLD_04011	gene	846				
IFOHMJLD_04011	CDS	846				hypothetical protein
IFOHMJLD_04012	gene	975				
IFOHMJLD_04012	CDS	975				hypothetical protein
IFOHMJLD_04013	gene	363				
IFOHMJLD_04013	CDS	363				hypothetical protein
IFOHMJLD_04014	gene	2514				
IFOHMJLD_04014	CDS	2514				hypothetical protein
IFOHMJLD_04015	gene	627				
IFOHMJLD_04015	CDS	627				hypothetical protein
IFOHMJLD_04016	gene	996				
IFOHMJLD_04016	CDS	996				hypothetical protein
IFOHMJLD_04017	gene	624				
IFOHMJLD_04017	CDS	624				hypothetical protein
IFOHMJLD_04018	gene	297				
IFOHMJLD_04018	CDS	297				hypothetical protein
IFOHMJLD_04019	gene	1314				
IFOHMJLD_04019	CDS	1314				hypothetical protein
IFOHMJLD_04020	gene	936				
IFOHMJLD_04020	CDS	936				hypothetical protein
IFOHMJLD_04021	gene	582				
IFOHMJLD_04021	CDS	582				hypothetical protein
IFOHMJLD_04022	gene	453				
IFOHMJLD_04022	CDS	453				hypothetical protein
IFOHMJLD_04023	gene	321				
IFOHMJLD_04023	CDS	321				hypothetical protein
IFOHMJLD_04024	gene	483				
IFOHMJLD_04024	CDS	483				hypothetical protein
IFOHMJLD_04025	gene	222				
IFOHMJLD_04025	CDS	222				hypothetical protein
IFOHMJLD_04026	gene	213				
IFOHMJLD_04026	CDS	213				hypothetical protein
IFOHMJLD_04027	gene	534				
IFOHMJLD_04027	CDS	534				hypothetical protein
IFOHMJLD_04028	gene	531				
IFOHMJLD_04028	CDS	531				hypothetical protein
IFOHMJLD_04029	gene	1230	xerC_26			
IFOHMJLD_04029	CDS	1230	xerC_26			Tyrosine recombinase XerC
IFOHMJLD_04030	gene	86				
IFOHMJLD_04030	tRNA	86				tRNA-Ser(tga)
IFOHMJLD_04031	gene	2229	pflB			
IFOHMJLD_04031	CDS	2229	pflB	2.3.1.54		Formate acetyltransferase
IFOHMJLD_04032	gene	726	pflA			
IFOHMJLD_04032	CDS	726	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
IFOHMJLD_04033	gene	1260				
IFOHMJLD_04033	CDS	1260				hypothetical protein
IFOHMJLD_04034	gene	549	algU_3			
IFOHMJLD_04034	CDS	549	algU_3			RNA polymerase sigma-H factor
IFOHMJLD_04035	gene	756				
IFOHMJLD_04035	CDS	756				hypothetical protein
IFOHMJLD_04036	gene	999	oxyR			
IFOHMJLD_04036	CDS	999	oxyR		COG0583	DNA-binding transcriptional dual regulator OxyR
IFOHMJLD_04037	gene	474	dps			
IFOHMJLD_04037	CDS	474	dps	1.16.-.-	COG0783	DNA protection during starvation protein
IFOHMJLD_04038	gene	999				
IFOHMJLD_04038	CDS	999		2.4.1.320	COG2152	1,4-beta-mannosyl-N-acetylglucosamine phosphorylase
IFOHMJLD_04039	gene	1269	ampG_2			
IFOHMJLD_04039	CDS	1269	ampG_2		COG2223	Anhydromuropeptide permease
IFOHMJLD_04040	gene	1014				
IFOHMJLD_04040	CDS	1014				hypothetical protein
IFOHMJLD_04041	gene	1137				
IFOHMJLD_04041	CDS	1137				hypothetical protein
IFOHMJLD_04042	gene	1080	endOF2			
IFOHMJLD_04042	CDS	1080	endOF2	3.2.1.96		Endo-beta-N-acetylglucosaminidase F2
IFOHMJLD_04043	gene	1545				
IFOHMJLD_04043	CDS	1545				hypothetical protein
IFOHMJLD_04044	gene	3306	susC_13			
IFOHMJLD_04044	CDS	3306	susC_13		COG1629	TonB-dependent receptor SusC
IFOHMJLD_04045	gene	1011				
IFOHMJLD_04045	CDS	1011				hypothetical protein
IFOHMJLD_04046	gene	600				
IFOHMJLD_04046	CDS	600				hypothetical protein
IFOHMJLD_04047	gene	2016	susB_2			
IFOHMJLD_04047	CDS	2016	susB_2	3.2.1.3	COG1082	Glucan 1,4-alpha-glucosidase SusB
IFOHMJLD_04048	gene	858				
IFOHMJLD_04048	CDS	858				hypothetical protein
IFOHMJLD_04049	gene	1095	menE			
IFOHMJLD_04049	CDS	1095	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
IFOHMJLD_04050	gene	1020	menC			
IFOHMJLD_04050	CDS	1020	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
IFOHMJLD_04051	gene	825	menB			
IFOHMJLD_04051	CDS	825	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
IFOHMJLD_04052	gene	1005				
IFOHMJLD_04052	CDS	1005				hypothetical protein
IFOHMJLD_04053	gene	1668	menD			
IFOHMJLD_04053	CDS	1668	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
IFOHMJLD_04054	gene	1110	menF_2			
IFOHMJLD_04054	CDS	1110	menF_2	5.4.4.2		Isochorismate synthase MenF
IFOHMJLD_04055	gene	1233	menI			
IFOHMJLD_04055	CDS	1233	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
IFOHMJLD_04056	gene	1575	prfC			
IFOHMJLD_04056	CDS	1575	prfC		COG4108	Peptide chain release factor 3
IFOHMJLD_04057	gene	864	rmlD_2			
IFOHMJLD_04057	CDS	864	rmlD_2	1.1.1.133		dTDP-4-dehydrorhamnose reductase
IFOHMJLD_04058	gene	546				
IFOHMJLD_04058	CDS	546				hypothetical protein
IFOHMJLD_04059	gene	654				
IFOHMJLD_04059	CDS	654				hypothetical protein
IFOHMJLD_04060	gene	2265	kefB_5			
IFOHMJLD_04060	CDS	2265	kefB_5			Glutathione-regulated potassium-efflux system protein KefB
IFOHMJLD_04061	gene	744				
IFOHMJLD_04061	CDS	744				hypothetical protein
IFOHMJLD_04062	gene	1740				
IFOHMJLD_04062	CDS	1740				hypothetical protein
IFOHMJLD_04063	gene	216				
IFOHMJLD_04063	CDS	216				hypothetical protein
IFOHMJLD_04064	gene	633				
IFOHMJLD_04064	CDS	633				hypothetical protein
IFOHMJLD_04065	gene	882	rhaR_6			
IFOHMJLD_04065	CDS	882	rhaR_6			HTH-type transcriptional activator RhaR
IFOHMJLD_04066	gene	2757	lacZ_14			
IFOHMJLD_04066	CDS	2757	lacZ_14	3.2.1.23		Beta-galactosidase
IFOHMJLD_04067	gene	3285				
IFOHMJLD_04067	CDS	3285			COG4771	TonB-dependent receptor P3
IFOHMJLD_04068	gene	2022				
IFOHMJLD_04068	CDS	2022				hypothetical protein
IFOHMJLD_04069	gene	1035				
IFOHMJLD_04069	CDS	1035				hypothetical protein
IFOHMJLD_04070	gene	1947	ziaA			
IFOHMJLD_04070	CDS	1947	ziaA	7.2.2.12	COG2217	Zinc-transporting ATPase
IFOHMJLD_04071	gene	432				
IFOHMJLD_04071	CDS	432				hypothetical protein
IFOHMJLD_04072	gene	588				
IFOHMJLD_04072	CDS	588				hypothetical protein
IFOHMJLD_04073	gene	405				
IFOHMJLD_04073	CDS	405				hypothetical protein
IFOHMJLD_04074	gene	804				
IFOHMJLD_04074	CDS	804				hypothetical protein
IFOHMJLD_04075	gene	429				
IFOHMJLD_04075	CDS	429				hypothetical protein
IFOHMJLD_04076	gene	1296				
IFOHMJLD_04076	CDS	1296				hypothetical protein
IFOHMJLD_04077	gene	2007				
IFOHMJLD_04077	CDS	2007				hypothetical protein
IFOHMJLD_04078	gene	2292				
IFOHMJLD_04078	CDS	2292				hypothetical protein
IFOHMJLD_04079	gene	1212	pal_3			
IFOHMJLD_04079	CDS	1212	pal_3			Peptidoglycan-associated lipoprotein
IFOHMJLD_04080	gene	156				
IFOHMJLD_04080	CDS	156				hypothetical protein
IFOHMJLD_04081	gene	1161	ompA_2			
IFOHMJLD_04081	CDS	1161	ompA_2			Outer membrane protein A
IFOHMJLD_04082	gene	693	aqpZ			
IFOHMJLD_04082	CDS	693	aqpZ		COG0580	Aquaporin Z
IFOHMJLD_04083	gene	423	mscL_2			
IFOHMJLD_04083	CDS	423	mscL_2		COG1970	Large-conductance mechanosensitive channel
IFOHMJLD_04084	gene	288	hup_2			
IFOHMJLD_04084	CDS	288	hup_2			DNA-binding protein HU
IFOHMJLD_04085	gene	693				
IFOHMJLD_04085	CDS	693				hypothetical protein
IFOHMJLD_04086	gene	228				
IFOHMJLD_04086	CDS	228				hypothetical protein
IFOHMJLD_04087	gene	192				
IFOHMJLD_04087	CDS	192				hypothetical protein
IFOHMJLD_04088	gene	1188				
IFOHMJLD_04088	CDS	1188				hypothetical protein
IFOHMJLD_04089	gene	1521				
IFOHMJLD_04089	CDS	1521				hypothetical protein
IFOHMJLD_04090	gene	2103	topB_5			
IFOHMJLD_04090	CDS	2103	topB_5	5.6.2.1	COG0550	DNA topoisomerase 3
IFOHMJLD_04091	gene	1131	yhcG_3			
IFOHMJLD_04091	CDS	1131	yhcG_3	3.1.-.-	COG4804	Putative nuclease YhcG
IFOHMJLD_04092	gene	486				
IFOHMJLD_04092	CDS	486				hypothetical protein
IFOHMJLD_04093	gene	360				
IFOHMJLD_04093	CDS	360				hypothetical protein
IFOHMJLD_04094	gene	2127				
IFOHMJLD_04094	CDS	2127				hypothetical protein
IFOHMJLD_04095	gene	411				
IFOHMJLD_04095	CDS	411				hypothetical protein
IFOHMJLD_04096	gene	369				
IFOHMJLD_04096	CDS	369				hypothetical protein
IFOHMJLD_04097	gene	453				
IFOHMJLD_04097	CDS	453				hypothetical protein
IFOHMJLD_04098	gene	3252				
IFOHMJLD_04098	CDS	3252				hypothetical protein
IFOHMJLD_04099	gene	1413				
IFOHMJLD_04099	CDS	1413				hypothetical protein
IFOHMJLD_04100	gene	915				
IFOHMJLD_04100	CDS	915				hypothetical protein
IFOHMJLD_04101	gene	1434				
IFOHMJLD_04101	CDS	1434				hypothetical protein
IFOHMJLD_04102	gene	1503				
IFOHMJLD_04102	CDS	1503				hypothetical protein
IFOHMJLD_04103	gene	612				
IFOHMJLD_04103	CDS	612				hypothetical protein
IFOHMJLD_04104	gene	285				
IFOHMJLD_04104	CDS	285				hypothetical protein
IFOHMJLD_04105	gene	846	rhaS_6			
IFOHMJLD_04105	CDS	846	rhaS_6			HTH-type transcriptional activator RhaS
IFOHMJLD_04106	gene	1215	xerC_27			
IFOHMJLD_04106	CDS	1215	xerC_27			Tyrosine recombinase XerC
IFOHMJLD_04107	gene	1017				
IFOHMJLD_04107	CDS	1017				hypothetical protein
IFOHMJLD_04108	gene	2337	btuB_13			
IFOHMJLD_04108	CDS	2337	btuB_13			Vitamin B12 transporter BtuB
IFOHMJLD_04109	gene	333				
IFOHMJLD_04109	CDS	333				hypothetical protein
IFOHMJLD_04110	gene	522	ybdM_2			
IFOHMJLD_04110	CDS	522	ybdM_2		COG1475	putative protein YbdM
IFOHMJLD_04111	gene	1281				
IFOHMJLD_04111	CDS	1281				hypothetical protein
IFOHMJLD_04112	gene	405				
IFOHMJLD_04112	CDS	405				hypothetical protein
IFOHMJLD_04113	gene	1605				
IFOHMJLD_04113	CDS	1605			COG0561	SusD-like protein
IFOHMJLD_04114	gene	2997				
IFOHMJLD_04114	CDS	2997			COG4771	TonB-dependent receptor P3
IFOHMJLD_04115	gene	465				
IFOHMJLD_04115	CDS	465				hypothetical protein
IFOHMJLD_04116	gene	3279	susC_14			
IFOHMJLD_04116	CDS	3279	susC_14		COG1629	TonB-dependent receptor SusC
IFOHMJLD_04117	gene	2001				
IFOHMJLD_04117	CDS	2001				hypothetical protein
IFOHMJLD_04118	gene	3156				
IFOHMJLD_04118	CDS	3156			COG4771	TonB-dependent receptor P39
IFOHMJLD_04119	gene	1854				
IFOHMJLD_04119	CDS	1854				hypothetical protein
IFOHMJLD_04120	gene	477				
IFOHMJLD_04120	CDS	477				hypothetical protein
IFOHMJLD_04121	gene	1818	glaB_2			
IFOHMJLD_04121	CDS	1818	glaB_2	3.2.1.-	COG5434	Alpha-1,3-galactosidase B
IFOHMJLD_04122	gene	1128				
IFOHMJLD_04122	CDS	1128				hypothetical protein
IFOHMJLD_04123	gene	3048				
IFOHMJLD_04123	CDS	3048				hypothetical protein
IFOHMJLD_04124	gene	2490				
IFOHMJLD_04124	CDS	2490				hypothetical protein
IFOHMJLD_04125	gene	3261				
IFOHMJLD_04125	CDS	3261			COG4771	TonB-dependent receptor P3
IFOHMJLD_04126	gene	2028				
IFOHMJLD_04126	CDS	2028				hypothetical protein
IFOHMJLD_04127	gene	1800	bipA			
IFOHMJLD_04127	CDS	1800	bipA	3.6.5.-		Large ribosomal subunit assembly factor BipA
IFOHMJLD_04128	gene	270	rpsO			
IFOHMJLD_04128	CDS	270	rpsO		COG0184	Small ribosomal subunit protein uS15
IFOHMJLD_04129	gene	576				
IFOHMJLD_04129	CDS	576				hypothetical protein
IFOHMJLD_04130	gene	1686	fadD3_2			
IFOHMJLD_04130	CDS	1686	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
IFOHMJLD_04131	gene	1017	rcsC_31			
IFOHMJLD_04131	CDS	1017	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
IFOHMJLD_04132	gene	1236	xerC_28			
IFOHMJLD_04132	CDS	1236	xerC_28			Tyrosine recombinase XerC
IFOHMJLD_04133	gene	363				
IFOHMJLD_04133	CDS	363				hypothetical protein
IFOHMJLD_04134	gene	306				
IFOHMJLD_04134	CDS	306				hypothetical protein
IFOHMJLD_04135	gene	258				
IFOHMJLD_04135	CDS	258				hypothetical protein
IFOHMJLD_04136	gene	765				
IFOHMJLD_04136	CDS	765				hypothetical protein
IFOHMJLD_04137	gene	1578				
IFOHMJLD_04137	CDS	1578				hypothetical protein
IFOHMJLD_04138	gene	2091	topB_6			
IFOHMJLD_04138	CDS	2091	topB_6	5.6.2.1	COG0550	DNA topoisomerase 3
IFOHMJLD_04139	gene	453				
IFOHMJLD_04139	CDS	453				hypothetical protein
